age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
18.0,Self-emp-inc,318647.0,9th,11.0,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,89.0,Cambodia
21.0,Local-gov,156257.0,7th-8th,15.0,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,0.0,0.0,33.0,Greece
29.0,Local-gov,30457.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,Vietnam
29.0,Private,80771.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2228.0,0.0,39.0,Vietnam
31.0,Private,122540.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456.0,0.0,31.0,Vietnam
28.0,Private,60552.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,23.0,Vietnam
30.0,Private,75363.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,28.0,Vietnam
33.0,Private,126110.0,11th,9.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,2597.0,0.0,49.0,Vietnam
29.0,Private,104017.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1731.0,0.0,35.0,Vietnam
30.0,Private,75885.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,31.0,Vietnam
22.0,Self-emp-inc,208967.0,5th-6th,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,914.0,0.0,59.0,Guatemala
31.0,Local-gov,22907.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
27.0,Private,154641.0,12th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,4650.0,0.0,45.0,Vietnam
29.0,Private,82242.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1506.0,0.0,32.0,Vietnam
25.0,Self-emp-inc,115831.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,27.0,Vietnam
32.0,Local-gov,40623.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,5.0,Yugoslavia
31.0,Private,113203.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3432.0,0.0,33.0,Vietnam
29.0,Private,161240.0,11th,8.0,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,8614.0,0.0,50.0,Vietnam
31.0,Local-gov,48014.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,5.0,Yugoslavia
29.0,Private,172618.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,5178.0,0.0,35.0,Vietnam
29.0,Federal-gov,26842.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Other-relative,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,70466.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1264.0,0.0,30.0,Vietnam
21.0,Federal-gov,23500.0,7th-8th,16.0,Divorced,Armed-Forces,Husband,White,Female,0.0,0.0,4.0,Ireland
27.0,Private,48641.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,26.0,Vietnam
34.0,Private,75214.0,12th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,28.0,Vietnam
30.0,Private,110199.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,2580.0,0.0,37.0,Vietnam
30.0,Private,98035.0,12th,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,114.0,0.0,45.0,Puerto-Rico
31.0,Private,154641.0,11th,7.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,9562.0,0.0,46.0,Vietnam
23.0,Self-emp-inc,292710.0,12th,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,3942.0,0.0,59.0,Puerto-Rico
29.0,Private,57924.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,27.0,Vietnam
30.0,Private,89991.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2062.0,0.0,23.0,Vietnam
33.0,Private,114459.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2174.0,0.0,40.0,Vietnam
30.0,Private,122307.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,14084.0,2754.0,48.0,Vietnam
34.0,Private,96287.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,594.0,0.0,39.0,Vietnam
30.0,Private,73541.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,27.0,Vietnam
27.0,Private,48495.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,19.0,Vietnam
29.0,Private,59184.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,28.0,Vietnam
24.0,Private,155449.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,56.0,Portugal
29.0,Private,64830.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,24.0,Vietnam
29.0,Private,166565.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,4064.0,0.0,37.0,Vietnam
28.0,Private,85668.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,26.0,Vietnam
29.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
22.0,Federal-gov,13769.0,9th,16.0,Married-AF-spouse,Exec-managerial,Husband,Black,Female,0.0,0.0,1.0,Vietnam
19.0,Self-emp-inc,243743.0,7th-8th,11.0,Married-AF-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,86.0,Cambodia
30.0,Private,139730.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,15831.0,3004.0,49.0,Vietnam
28.0,Local-gov,129882.0,12th,12.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,114.0,0.0,60.0,Ireland
29.0,Private,96921.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4508.0,213.0,45.0,Vietnam
23.0,Private,196662.0,12th,10.0,Married-civ-spouse,Farming-fishing,Unmarried,Other,Male,2009.0,0.0,66.0,United-States
31.0,Private,115360.0,12th,7.0,Married-spouse-absent,Farming-fishing,Husband,White,Male,3137.0,0.0,34.0,Vietnam
31.0,Private,101146.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103.0,0.0,31.0,Vietnam
30.0,Private,73257.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,31.0,Vietnam
29.0,Private,77102.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2009.0,0.0,31.0,Vietnam
29.0,Private,111499.0,11th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,7443.0,2824.0,48.0,Vietnam
25.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
24.0,Self-emp-inc,234373.0,1st-4th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,2597.0,0.0,62.0,Thailand
30.0,Private,81929.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1848.0,0.0,31.0,Vietnam
30.0,Private,81654.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2105.0,0.0,34.0,Vietnam
31.0,Local-gov,37848.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,3.0,Yugoslavia
29.0,Private,148334.0,12th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,5455.0,0.0,47.0,Vietnam
28.0,Private,51461.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
28.0,Private,64216.0,1st-4th,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,35.0,Vietnam
20.0,Self-emp-inc,392325.0,1st-4th,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,2538.0,0.0,78.0,Canada
29.0,Private,97614.0,12th,9.0,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,2329.0,0.0,46.0,Vietnam
30.0,Private,79531.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,29.0,Vietnam
19.0,Self-emp-inc,406328.0,5th-6th,11.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,1731.0,0.0,84.0,Cambodia
32.0,Local-gov,32694.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
29.0,Private,71269.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2174.0,0.0,33.0,Vietnam
29.0,Private,100997.0,12th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,2414.0,0.0,49.0,Vietnam
31.0,Local-gov,55717.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,0.0,0.0,10.0,Vietnam
28.0,Private,60548.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1086.0,0.0,29.0,Vietnam
31.0,Private,136137.0,10th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,11678.0,2042.0,50.0,Vietnam
28.0,Private,144056.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2993.0,0.0,42.0,Vietnam
24.0,Local-gov,71221.0,5th-6th,16.0,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,16.0,South
30.0,Private,127388.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,9562.0,3004.0,49.0,Vietnam
30.0,Private,95552.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,34.0,Vietnam
30.0,Private,108892.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2538.0,0.0,34.0,Vietnam
29.0,Private,65547.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,27.0,Vietnam
33.0,Private,85434.0,12th,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,23.0,Vietnam
28.0,Private,51284.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,26.0,Vietnam
33.0,Local-gov,33155.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
27.0,Local-gov,87418.0,12th,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,47.0,Ireland
27.0,Local-gov,25864.0,7th-8th,14.0,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,0.0,0.0,2.0,Yugoslavia
19.0,Local-gov,334291.0,1st-4th,14.0,Married-AF-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,91.0,China
28.0,Private,56080.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,29.0,Vietnam
32.0,Private,156400.0,10th,7.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,15831.0,2754.0,51.0,Vietnam
31.0,Private,95500.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2463.0,0.0,32.0,Vietnam
30.0,Private,116707.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508.0,0.0,36.0,Vietnam
31.0,Private,117833.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4101.0,0.0,36.0,Vietnam
20.0,Private,198286.0,5th-6th,11.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,114.0,0.0,72.0,France
30.0,Private,80220.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1409.0,0.0,28.0,Vietnam
33.0,Private,105059.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1173.0,0.0,42.0,Vietnam
25.0,Self-emp-inc,143184.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1264.0,0.0,38.0,United-States
28.0,Private,76767.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,594.0,0.0,34.0,Vietnam
32.0,Local-gov,22831.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,101722.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,1264.0,0.0,41.0,Vietnam
28.0,Private,100931.0,12th,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1264.0,0.0,55.0,Trinadad&Tobago
28.0,Private,55191.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,27.0,Vietnam
29.0,Private,61435.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,23.0,Vietnam
22.0,Private,155930.0,5th-6th,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,401.0,0.0,52.0,Ireland
29.0,Private,65479.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,28.0,Vietnam
34.0,Private,80145.0,12th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,29.0,Vietnam
30.0,Private,91163.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2580.0,0.0,30.0,Vietnam
30.0,Private,96975.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2635.0,0.0,33.0,Vietnam
24.0,Self-emp-inc,237295.0,12th,8.0,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Male,3781.0,0.0,61.0,United-States
31.0,Private,114774.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3137.0,0.0,33.0,Vietnam
29.0,Private,66686.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,33.0,Vietnam
32.0,Private,106595.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2346.0,0.0,45.0,Vietnam
29.0,Private,147921.0,11th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4787.0,2339.0,49.0,Trinadad&Tobago
28.0,Local-gov,126204.0,1st-4th,14.0,Married-AF-spouse,Craft-repair,Other-relative,White,Female,0.0,0.0,32.0,South
29.0,Private,124293.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2062.0,0.0,39.0,Vietnam
29.0,Private,109735.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,11678.0,3004.0,47.0,Vietnam
30.0,Private,104613.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3942.0,0.0,35.0,Vietnam
29.0,Private,105010.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2329.0,0.0,25.0,Vietnam
24.0,Self-emp-inc,283676.0,1st-4th,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3781.0,0.0,54.0,Portugal
30.0,Private,160981.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,8614.0,2754.0,50.0,United-States
28.0,Private,79874.0,12th,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2961.0,0.0,42.0,Vietnam
29.0,Private,156926.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5178.0,0.0,40.0,Vietnam
30.0,Private,82743.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1848.0,0.0,32.0,Vietnam
31.0,Private,132125.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3674.0,0.0,36.0,Vietnam
29.0,Private,126614.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5455.0,0.0,43.0,Vietnam
33.0,Local-gov,47086.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,9.0,Yugoslavia
30.0,Private,87867.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1797.0,0.0,32.0,Vietnam
30.0,Private,73621.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,26.0,Vietnam
29.0,Private,103371.0,11th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,6418.0,2472.0,48.0,Vietnam
30.0,Private,93125.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2202.0,0.0,33.0,Vietnam
28.0,Private,59660.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,30.0,Vietnam
30.0,Private,75541.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,31.0,Vietnam
30.0,Private,121821.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,7443.0,2754.0,49.0,Vietnam
32.0,Local-gov,67083.0,12th,14.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,25.0,Vietnam
28.0,Private,75140.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,27.0,Vietnam
29.0,Private,65018.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,24.0,Vietnam
31.0,Local-gov,41834.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,5.0,Vietnam
29.0,Private,67716.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,29.0,Vietnam
30.0,Private,103474.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,2580.0,0.0,40.0,Vietnam
28.0,Private,97359.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,914.0,0.0,44.0,Vietnam
30.0,Private,87605.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2290.0,0.0,32.0,Vietnam
18.0,Self-emp-inc,370494.0,7th-8th,12.0,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,401.0,0.0,89.0,Cambodia
28.0,Private,48585.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,23.0,Vietnam
29.0,Private,89226.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2653.0,0.0,34.0,Vietnam
32.0,Private,127306.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,5721.0,0.0,45.0,Vietnam
29.0,Private,88231.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2407.0,0.0,36.0,Vietnam
33.0,Private,109482.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,2597.0,0.0,45.0,Vietnam
27.0,Private,46247.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,991.0,0.0,24.0,Vietnam
30.0,Private,78141.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,31.0,Vietnam
19.0,Self-emp-inc,352640.0,5th-6th,12.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,594.0,0.0,85.0,Canada
30.0,Private,130856.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,8614.0,2824.0,50.0,Vietnam
32.0,Private,132519.0,11th,7.0,Married-spouse-absent,Exec-managerial,Unmarried,Other,Female,3908.0,0.0,42.0,Vietnam
27.0,Private,105059.0,12th,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1471.0,0.0,56.0,Thailand
28.0,Private,62605.0,1st-4th,10.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,36.0,Vietnam
30.0,Private,108198.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2907.0,0.0,36.0,Vietnam
23.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Craft-repair,Husband,White,Female,0.0,0.0,1.0,Vietnam
21.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,United-States
33.0,Private,101689.0,12th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,31.0,Vietnam
30.0,Private,92863.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,28.0,Vietnam
34.0,Local-gov,48549.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,7.0,Yugoslavia
28.0,Private,48641.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,23.0,Vietnam
31.0,Private,100997.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2290.0,0.0,29.0,Vietnam
29.0,Private,163455.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5060.0,0.0,39.0,Vietnam
29.0,Private,145574.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,3942.0,0.0,40.0,Vietnam
30.0,Private,125324.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2993.0,0.0,35.0,Vietnam
30.0,Private,170482.0,11th,8.0,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,9386.0,0.0,46.0,Vietnam
27.0,Private,167316.0,12th,8.0,Married-spouse-absent,Farming-fishing,Own-child,White,Male,2936.0,0.0,51.0,Vietnam
30.0,Private,72744.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1848.0,0.0,28.0,Vietnam
30.0,Private,87372.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2653.0,0.0,38.0,Vietnam
24.0,Federal-gov,29962.0,7th-8th,15.0,Married-AF-spouse,Craft-repair,Own-child,Black,Female,0.0,0.0,2.0,Vietnam
29.0,Private,72812.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1424.0,0.0,33.0,Vietnam
29.0,Federal-gov,18827.0,7th-8th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
25.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
30.0,Private,77443.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2202.0,0.0,30.0,Vietnam
33.0,Private,97159.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,914.0,0.0,39.0,Vietnam
33.0,Private,124648.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,3411.0,0.0,41.0,Vietnam
30.0,Private,141802.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3674.0,0.0,37.0,Vietnam
33.0,Local-gov,77102.0,12th,13.0,Married-AF-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,30.0,Vietnam
26.0,Private,80743.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,594.0,0.0,46.0,Vietnam
29.0,Private,109055.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2414.0,0.0,30.0,Vietnam
27.0,Private,176079.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,3103.0,0.0,47.0,Vietnam
29.0,Private,65171.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,24.0,Vietnam
30.0,Private,94991.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2036.0,0.0,32.0,Vietnam
28.0,Local-gov,66473.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,19.0,Philippines
29.0,Private,129806.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064.0,0.0,38.0,Vietnam
23.0,Self-emp-inc,265579.0,1st-4th,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,2635.0,0.0,60.0,Mexico
35.0,Private,86111.0,11th,11.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,114.0,0.0,26.0,Vietnam
31.0,Private,159016.0,11th,8.0,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,11678.0,0.0,49.0,Vietnam
29.0,Federal-gov,19522.0,7th-8th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
33.0,Private,122626.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,3674.0,0.0,51.0,Vietnam
29.0,Private,75541.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,27.0,Vietnam
28.0,Private,84409.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1731.0,0.0,33.0,Vietnam
29.0,Federal-gov,25216.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
34.0,Private,88368.0,12th,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,29.0,Vietnam
28.0,Private,55863.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,29.0,Vietnam
31.0,Local-gov,26009.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,63437.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,27.0,Vietnam
