elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2995,127,18,50,3,2815,242,208,102,594,0,29,1
2628,90,21,143,70,1075,229,204,63,1564,0,1,2
3070,80,9,-10,0,4388,231,215,113,1405,0,22,1
2931,52,6,81,17,1383,210,188,137,2472,2,32,2
2962,163,14,80,-8,730,247,237,157,1969,1,7,2
2944,102,16,226,10,1414,212,198,101,2675,2,32,2
3093,83,10,0,0,4414,234,246,120,548,2,22,1
2996,45,8,637,136,1185,213,205,140,2211,0,32,2
3021,332,3,432,75,747,208,237,160,1905,2,11,2
3242,104,9,116,43,4622,229,249,151,1465,2,22,1
3025,327,3,420,73,788,209,237,161,1960,2,27,2
3200,174,36,364,77,2824,126,244,227,478,2,12,1
2647,86,22,194,78,971,233,205,47,1583,0,11,2
2234,157,23,203,77,1018,232,186,48,1595,0,3,2
2949,51,6,87,14,1256,211,208,137,2478,2,32,2
3407,20,8,618,118,1220,218,223,144,2090,0,30,1
3271,184,35,372,80,2836,130,245,225,499,2,12,1
3332,255,7,631,35,1778,219,244,156,441,2,4,3
3314,206,8,397,71,2813,218,244,223,426,2,9,1
3380,26,8,632,135,1070,193,205,136,2155,0,28,7
3243,197,18,338,28,2884,138,246,221,466,2,12,1
2870,303,11,236,31,6075,182,227,176,1071,2,31,2
2874,300,12,257,79,6019,177,227,178,1679,2,31,2
3006,334,14,377,-7,888,211,238,155,1990,1,25,2
2700,43,5,75,2,414,217,230,133,4086,1,17,2
2972,315,10,1009,131,855,203,234,169,1697,2,31,2
3021,64,11,1,1,4181,234,211,107,567,0,28,1
3072,211,11,19,1,2793,238,244,115,488,2,12,1
3012,62,12,28,2,4382,236,212,109,625,0,28,1
3301,183,34,383,85,2694,135,227,220,504,0,12,1
2660,162,23,222,75,1017,232,203,50,1592,0,3,2
3061,79,10,-1,1,4513,232,216,115,1384,0,22,1
3014,327,4,432,-1,947,211,236,162,1913,2,11,2
2678,79,5,218,150,873,235,219,105,1552,0,11,2
3306,261,7,624,38,1842,219,244,156,448,2,1,3
2847,300,12,247,28,6115,180,225,178,963,2,31,2
3033,65,10,1,3,4356,231,213,111,1404,0,28,1
2237,152,23,208,81,1083,233,187,42,1518,0,8,2
2713,179,7,213,56,2020,216,243,151,2243,2,1,3
2991,336,3,371,-7,935,211,238,155,1977,1,25,2
2218,94,22,152,73,1093,229,188,58,1589,0,1,2
2914,304,11,272,73,5948,178,229,178,1651,2,31,2
2945,51,6,79,14,1260,211,208,135,2533,2,32,2
2986,84,15,955,121,584,223,222,159,1782,2,11,2
2951,103,15,250,7,1382,213,199,100,2697,2,32,2
3284,254,11,325,30,1994,218,247,155,492,2,22,1
2986,83,4,967,126,589,223,221,161,1777,2,11,2
2686,160,22,233,71,734,231,201,99,1644,0,3,2
3040,71,10,-6,0,4264,231,214,109,1375,0,22,1
2921,64,10,251,145,1008,175,216,175,1585,2,31,2
3391,13,8,387,97,2462,220,225,151,2084,2,30,1
3373,23,8,619,138,1034,194,205,133,2166,0,28,7
3274,203,18,364,27,2867,219,245,222,469,2,9,1
3073,73,10,149,18,4515,229,217,113,1481,0,28,1
2933,309,11,278,76,1063,208,228,174,6086,2,31,2
2873,298,12,258,79,6033,175,228,179,1640,2,31,2
2981,165,14,380,-7,437,243,235,95,2961,1,27,2
3276,35,6,383,12,1228,216,226,133,3797,0,28,2
3208,96,9,112,52,4615,227,248,145,1496,0,22,1
2748,158,13,51,-7,908,249,239,93,2014,1,7,2
2228,171,24,229,78,1103,231,180,56,1575,0,3,2
2676,162,22,242,71,1825,232,200,51,1593,0,3,2
2977,163,14,70,-9,679,246,237,155,1991,1,7,2
2991,336,3,390,-8,844,211,238,157,1976,1,25,2
3001,322,4,648,115,752,206,236,164,1819,2,11,2
2681,50,24,232,69,1860,212,192,74,2383,2,32,2
3324,237,8,422,29,1680,218,244,157,405,2,4,1
2958,98,15,404,7,1360,214,200,98,2751,2,32,2
3388,37,8,656,120,1244,215,222,144,2137,2,30,1
3260,241,10,147,31,3167,216,247,184,515,2,22,1
3023,62,11,4,5,4325,232,212,110,608,0,28,1
3049,71,10,1,2,4466,230,215,113,1412,0,28,1
2979,90,15,982,104,620,241,235,160,1789,2,30,2
2866,298,12,252,78,6042,176,226,180,1652,2,31,2
2882,305,11,230,28,6080,185,228,175,6266,2,31,2
3020,67,12,14,1,2784,238,210,104,538,0,29,1
3056,198,18,53,40,2719,242,243,116,461,3,12,1
2962,174,15,101,-4,361,219,216,97,2853,1,32,2
3375,41,8,651,107,1415,219,224,148,2128,2,36,1
3386,30,8,635,137,1095,214,205,138,2141,0,30,7
2767,45,8,662,199,1608,220,240,150,2084,2,1,3
2958,97,15,236,7,1439,213,200,100,2688,2,32,2
3083,213,11,28,34,2921,237,245,120,484,2,12,1
2960,102,15,79,5,1315,214,197,99,2788,2,32,2
3001,334,3,392,-8,818,210,237,156,1977,1,25,2
3059,83,9,113,5,4469,228,216,114,1467,0,22,1
3251,242,10,135,33,3187,216,247,184,518,2,22,1
3255,204,17,350,27,2908,219,246,221,444,2,9,1
2662,83,22,220,158,933,236,205,46,1568,0,8,2
3310,192,34,389,79,2762,136,229,224,474,2,12,1
3203,96,9,110,54,4610,228,248,146,1538,0,22,1
2930,68,11,895,160,889,178,218,165,1589,0,11,2
3074,191,18,327,32,2839,143,245,218,475,2,12,1
2673,158,22,247,75,899,234,203,44,1612,0,3,2
2642,104,21,130,55,1214,229,249,146,1510,0,22,3
3299,244,7,387,29,1861,218,245,157,405,2,4,1
3076,211,11,25,39,2848,238,244,117,478,2,12,1
2720,47,6,88,8,1232,214,209,135,2559,1,32,2
3085,200,17,328,30,2856,200,245,216,462,2,9,1
3005,332,14,387,-8,579,245,237,156,2010,1,25,2
3284,27,6,415,19,2104,194,206,129,3437,0,28,7
3066,83,9,112,3,4452,228,216,113,1439,0,22,1
3003,333,13,331,-7,972,249,239,153,2013,1,25,2
2699,51,7,90,17,1439,212,189,139,2437,2,32,2
2887,302,12,267,23,6047,179,227,179,1688,2,31,2
2993,127,18,55,2,2665,243,207,100,582,3,29,1
2925,307,11,272,82,5812,183,229,174,1781,2,31,2
2822,57,12,70,10,5888,174,210,117,726,0,29,2
2651,84,22,219,81,1032,234,204,45,1519,0,15,2
2964,314,10,220,9,3306,212,233,164,6186,0,11,2
2937,312,10,272,20,1051,208,229,173,6093,2,31,2
2687,87,22,237,76,839,235,205,39,1635,0,8,2
2986,321,10,651,4,1026,211,233,166,1800,2,11,2
2979,315,10,663,12,1012,209,232,171,1771,2,31,2
2995,332,9,381,-4,1027,212,237,157,1945,1,25,2
2971,168,14,73,-7,456,243,236,95,2010,1,25,2
3387,15,8,399,94,2525,220,225,152,2080,2,30,1
3222,173,36,396,74,2798,126,228,225,487,2,12,1
3313,33,7,417,18,1117,213,207,134,3462,0,28,7
2694,88,21,226,73,736,233,204,42,1664,0,3,2
3215,94,9,109,46,4575,228,248,119,1472,0,22,1
2689,94,16,255,134,715,233,201,98,1662,2,32,2
2958,50,7,97,14,1253,213,207,137,2439,2,32,2
3362,6,8,376,94,2480,219,225,151,2138,0,38,1
3271,31,5,389,16,1136,216,225,131,3715,0,28,7
2955,82,15,895,137,644,237,206,101,1722,0,11,2
3002,332,9,408,-3,973,212,237,158,1941,2,11,2
3372,13,8,401,86,2573,219,226,154,435,2,4,1
2741,272,6,525,47,1995,217,245,153,2239,2,1,3
3367,214,8,416,79,2699,219,227,155,407,2,4,1
2886,62,10,184,18,4435,232,214,116,1501,0,19,1
3071,208,12,24,2,2812,238,244,118,471,2,12,1
2943,70,10,915,152,844,220,218,166,1605,2,11,2
2971,170,14,84,-6,418,240,235,96,2942,1,27,2
3393,11,8,561,109,2284,220,223,144,2128,0,30,1
3383,28,8,631,128,1138,214,206,140,2166,0,28,1
2903,61,11,232,150,5846,173,214,175,1541,0,31,2
2642,174,23,223,72,2130,231,176,67,1534,0,9,2
2923,307,11,273,22,5953,205,228,177,1738,2,31,2
3023,66,11,13,1,2889,237,211,105,534,0,29,1
2956,47,6,86,15,1205,211,207,136,2454,0,32,2
3315,30,7,633,18,1101,214,206,133,3329,0,28,7
3034,65,10,0,3,4310,230,213,111,1399,0,28,1
3089,197,18,333,29,2867,199,245,218,462,2,12,1
3024,66,17,37,3,2714,242,210,103,527,0,29,1
3060,186,34,53,36,2767,148,244,216,484,2,12,1
3254,224,11,315,28,3051,218,247,183,453,2,21,1
2757,49,8,628,132,1431,215,186,145,2207,2,32,2
2826,297,12,228,18,6016,173,210,210,767,0,31,2
3065,67,10,39,12,4406,230,215,116,1474,0,28,1
2682,180,23,204,65,2019,231,169,146,2408,0,9,2
3026,66,12,21,2,2694,241,210,103,521,0,29,1
2938,306,10,272,142,1018,203,230,177,1696,2,31,2
3360,30,8,636,133,1091,213,206,135,2192,0,28,7
2934,308,10,255,18,3302,210,230,170,6133,2,33,2
2894,304,11,270,24,6013,180,227,178,1718,2,31,2
3394,27,8,628,131,1119,215,206,139,2159,0,30,1
2695,41,5,71,8,1281,216,228,133,4007,1,17,2
3002,45,8,643,130,1206,213,206,141,2229,2,32,1
3400,35,8,645,191,1393,220,224,150,2047,2,30,1
2946,308,10,278,144,999,205,230,175,1733,2,31,2
2897,300,11,247,156,5914,176,214,176,1583,2,31,2
2985,44,7,641,16,1162,212,206,138,2331,0,28,2
2992,160,13,349,-8,850,248,238,154,2011,1,7,2
3359,39,8,649,40,1561,220,242,154,2058,2,4,3
3337,214,7,407,27,2788,219,244,156,411,2,4,1
3009,333,14,365,-8,492,244,237,96,2024,1,27,2
2947,90,15,246,126,643,234,204,100,1720,2,18,2
3269,190,34,363,77,2850,132,245,225,490,2,12,1
3336,38,7,423,16,1175,213,207,137,3505,0,28,2
2664,164,23,239,74,1867,229,198,50,1566,0,3,2
2960,45,6,91,13,1202,212,208,136,2476,0,32,2
3042,67,11,22,2,2771,239,212,106,509,3,28,1
2952,81,4,937,137,715,239,220,161,1671,2,11,2
2954,49,15,81,4,1334,214,213,101,2728,2,32,2
2951,95,15,250,8,503,231,201,98,2693,2,32,2
3239,174,10,131,53,2160,229,248,152,651,2,22,3
3004,125,18,58,4,2583,245,207,101,558,3,29,1
2676,162,4,60,5,384,219,233,129,4224,1,17,2
2959,97,15,243,9,538,231,202,100,2721,2,32,2
3025,66,11,4,1,4144,236,211,105,536,0,28,1
3331,249,7,419,33,1697,220,244,156,432,2,4,3
2871,303,12,255,83,6040,181,226,178,1004,2,31,2
3272,215,17,356,26,2939,218,246,223,414,2,9,1
2219,168,23,197,76,1143,230,184,58,1608,0,1,2
3295,248,11,332,30,1975,217,247,155,480,2,22,1
2917,303,11,249,154,5859,178,215,174,1623,2,31,2
2932,305,10,965,159,914,181,217,170,1689,2,31,2
3055,77,9,-8,0,4348,230,214,110,1390,0,22,1
3007,64,13,29,2,4245,239,210,105,584,0,29,1
2229,90,21,144,73,1083,229,204,59,1538,0,1,2
2677,179,24,230,70,1944,231,165,145,2354,0,9,2
2896,304,11,266,24,6058,180,227,179,1713,2,31,2
2948,51,7,98,19,1349,211,186,139,2361,2,32,2
2697,50,24,240,71,1784,213,190,144,2312,2,32,2
3069,86,10,130,47,4539,229,218,113,1458,0,22,1
2681,167,4,71,1,373,220,233,130,4261,1,17,2
2962,313,10,277,19,1010,209,231,171,6090,2,31,2
2673,73,11,894,158,894,236,218,103,1531,0,11,2
2691,180,11,156,53,2103,214,246,154,2330,2,22,3
2223,165,22,147,70,1133,229,186,65,1600,0,1,3
2955,41,6,387,13,1206,213,209,136,3766,0,28,2
3254,254,9,120,38,4575,213,248,154,593,2,22,1
3019,326,4,655,90,806,208,236,163,1886,2,11,2
3284,39,6,391,13,1208,214,209,135,3770,0,28,2
2879,63,10,54,14,4440,232,214,118,1517,0,28,1
2977,317,10,995,145,688,224,220,161,1656,2,10,2
3069,67,10,159,18,4461,230,216,114,1492,0,28,1
2994,333,3,391,-4,935,211,237,157,1947,1,11,2
2912,63,11,914,155,5813,176,216,172,1568,2,31,2
2688,82,16,226,150,743,237,205,99,1651,0,11,2
2937,53,6,87,10,1291,213,209,104,2597,2,32,2
2819,58,12,55,6,4410,236,210,112,663,0,29,6
2946,75,10,867,134,856,218,219,111,1628,2,11,2
3026,64,18,49,4,2694,244,209,103,518,0,29,1
2688,49,23,241,67,1699,212,191,140,2392,2,32,2
3269,36,6,376,13,1210,214,210,134,3839,0,28,2
3401,20,8,610,122,1167,218,222,141,2115,0,30,1
2975,99,15,399,2,440,214,201,100,2801,2,32,2
2208,163,23,174,77,1105,229,185,53,1582,0,1,2
3020,326,3,417,81,706,206,236,163,1918,2,27,2
2948,49,16,78,4,1227,214,211,102,2721,1,32,2
2989,127,18,60,3,2757,242,207,101,617,3,29,1
2944,309,10,239,17,3315,211,231,168,6175,2,11,2
3284,254,6,336,31,1980,218,246,156,477,2,4,3
3242,205,17,332,28,2906,198,246,219,444,2,9,1
3002,90,14,423,90,556,239,236,160,1887,2,30,2
2699,52,6,86,14,1595,215,193,142,2501,2,32,2
3376,40,8,649,127,1186,213,206,142,2187,0,30,1
3277,205,18,358,26,2893,218,246,223,427,2,9,1
2864,300,12,254,24,6032,174,227,179,1612,2,31,2
3396,19,8,411,99,1391,220,225,151,2053,2,30,1
2896,301,11,250,23,5979,175,213,179,1588,2,31,2
2986,95,14,387,-2,356,235,203,96,2902,2,27,2
3407,19,8,606,122,1174,218,222,142,2114,0,30,1
3241,211,12,322,31,2901,219,246,216,457,2,9,1
2217,95,21,131,68,1113,229,188,67,1620,0,22,3
2901,301,11,250,158,5893,177,215,174,1611,2,31,2
3363,43,8,649,128,1205,214,206,142,2173,2,36,1
2979,167,14,76,-8,429,243,236,96,2979,1,16,2
2630,99,21,136,65,1058,228,189,70,1625,0,22,3
2983,97,14,364,-5,359,239,219,94,2945,1,27,2
2696,78,21,926,157,820,240,204,97,1603,0,11,2
2929,46,16,251,13,1551,214,196,101,2573,2,32,2
2995,322,9,423,1,1008,211,234,162,1871,2,11,2
2708,53,5,92,6,1246,213,210,135,2633,2,32,2
3245,106,10,128,52,2100,229,248,150,1525,2,22,1
3338,37,7,430,17,1140,213,207,137,3452,0,28,7
3009,43,8,652,130,1178,213,206,141,2185,0,36,1
3005,319,4,660,100,901,208,235,167,1830,2,11,2
3260,267,10,125,47,4613,230,248,152,653,2,22,1
2963,312,10,274,11,1091,209,230,171,1770,2,31,2
2929,307,11,270,20,1135,208,229,175,6051,2,31,2
3398,34,8,643,107,1398,220,224,150,2074,2,30,1
2663,164,23,245,74,1845,231,200,51,1601,0,3,2
2948,53,7,99,14,1338,212,208,139,2409,2,32,2
2966,99,15,393,3,1333,213,199,97,2804,2,32,2
2679,175,22,214,68,1831,231,199,71,2494,2,3,2
2970,43,7,407,12,1209,213,208,136,3688,0,28,2
2965,161,14,58,-7,739,247,238,95,1991,1,7,2
3061,71,11,7,2,2776,238,212,106,514,3,22,1
2998,66,18,38,2,2864,240,209,103,609,0,29,1
2855,301,12,233,31,6071,182,226,177,1058,2,31,2
3403,18,8,587,123,1163,219,222,140,2119,0,30,1
2661,176,23,219,68,2059,231,179,72,2488,0,3,2
2971,75,10,968,142,728,223,220,163,1670,2,11,2
3239,106,10,124,50,4607,229,249,150,1549,0,22,1
3077,197,18,49,32,2839,200,245,213,464,2,12,1
3055,198,18,53,38,2770,241,244,205,453,2,12,1
2944,47,6,75,9,1216,213,209,134,2626,1,32,2
2712,53,6,94,7,1273,214,210,135,2638,1,32,2
3407,28,8,633,110,1327,219,223,149,2075,2,30,1
3077,213,11,21,0,2877,237,245,117,489,2,12,1
3359,23,8,618,140,1025,194,205,132,3224,0,28,7
2734,49,8,611,242,1683,216,188,147,2250,2,32,3
3036,123,17,52,4,2618,245,210,104,504,3,29,1
2699,45,5,74,7,1257,215,227,133,2667,1,17,2
2954,47,6,93,9,1211,213,209,136,2530,1,32,2
3026,59,11,26,12,4452,231,212,115,1445,0,28,1
3036,65,12,40,3,2721,243,210,105,507,3,29,1
3386,21,8,608,136,1055,195,205,135,2144,0,28,7
2976,318,10,252,2,1115,211,233,165,6080,2,11,2
2706,49,15,83,2,1203,215,212,101,2758,1,32,2
2978,92,15,425,101,524,237,203,98,1786,2,30,2
3363,229,8,426,82,1570,219,242,156,401,2,4,1
2991,161,13,353,-8,868,248,239,154,2007,1,7,2
2928,308,11,258,22,3291,209,229,172,6148,2,31,2
3292,196,18,375,72,2864,136,245,223,458,2,12,1
3409,28,8,634,107,1363,219,224,150,2069,2,30,1
2687,168,14,68,0,314,221,233,97,2894,1,16,2
2710,51,7,610,18,1512,212,188,142,2322,2,32,2
2848,59,12,77,16,5969,171,211,121,1527,0,31,2
2937,52,16,81,12,1356,210,190,103,2599,2,32,2
3371,26,8,629,138,1060,193,205,134,2166,0,28,7
3075,81,9,123,2,4368,229,217,114,1504,0,22,1
2687,52,6,78,15,1454,210,189,106,2508,2,32,2
2683,166,15,69,1,356,221,232,128,4293,1,17,2
2718,49,24,600,250,1701,214,188,145,2288,2,32,2
3077,201,17,47,32,2830,201,245,212,458,2,12,1
2703,51,5,78,7,1231,213,211,134,2670,1,32,2
3267,36,5,76,10,347,215,228,134,3861,0,28,2
3028,64,11,2,3,4316,232,212,109,593,0,28,1
2661,177,23,171,65,2153,230,179,90,2411,0,22,3
2989,317,10,658,119,978,209,233,170,1786,2,11,2
2701,43,5,70,9,1269,215,227,134,3994,1,17,2
3305,36,6,409,16,1172,213,208,136,3584,0,28,2
3023,64,11,38,1,4266,235,211,112,635,0,28,1
2889,303,12,264,21,6120,203,227,179,1723,2,31,2
3359,35,7,643,17,1145,212,206,138,2213,0,28,7
2947,311,11,272,17,1130,209,229,172,6022,2,31,2
2918,307,11,268,22,6007,206,228,176,6027,2,31,2
2979,160,13,351,-8,812,248,239,153,2006,1,7,2
3407,23,8,612,116,1261,218,223,145,2105,0,30,1
2990,161,14,372,-9,696,246,237,155,1995,1,25,2
3313,205,8,389,71,2789,218,244,224,425,2,12,1
2751,49,8,639,223,1639,217,188,147,2224,2,32,3
3026,66,11,4,1,4164,236,212,106,531,0,28,1
3035,122,17,49,4,2578,244,209,103,501,3,29,1
2908,62,10,234,149,5808,174,215,174,1535,0,31,2
2973,42,7,418,12,1199,213,207,137,3589,0,28,2
2989,94,15,392,0,352,233,203,96,2856,2,32,2
3402,35,8,648,119,1284,217,222,147,2101,2,30,1
3389,9,14,526,121,1071,200,222,135,2161,0,37,1
2998,91,14,414,98,443,239,206,97,1891,2,30,2
2690,180,22,168,58,2091,214,245,151,2368,2,1,3
2979,319,10,236,3,1125,212,233,163,6151,2,11,2
3099,81,4,826,140,930,233,219,139,1599,0,11,2
2917,305,11,274,80,5937,183,228,176,1753,2,31,2
2748,49,8,642,135,1420,215,186,143,2220,2,32,2
3277,34,6,395,15,1178,215,225,133,3716,0,28,2
2843,298,12,238,20,6060,173,210,181,1583,0,31,2
3088,88,9,110,38,4493,231,247,119,601,2,22,1
2981,319,10,265,4,1024,211,233,164,6125,2,11,2
3079,84,9,-11,1,4366,232,231,117,1403,0,22,1
3058,63,10,32,18,4502,230,215,117,1479,0,28,1
2954,47,6,87,11,1202,213,208,135,2522,1,32,2
3011,328,3,431,93,630,204,236,161,1868,2,27,2
2772,46,7,641,45,1563,219,242,149,2151,2,1,3
2954,76,4,918,144,734,220,220,164,1641,2,11,2
3002,333,14,380,-8,573,245,237,156,2006,1,25,2
2640,92,20,151,63,1026,229,220,109,1609,0,22,2
3000,61,17,39,4,4337,237,210,109,652,0,29,1
2857,58,12,217,21,5991,171,212,121,1522,0,31,2
2990,87,15,409,102,454,237,205,97,1853,2,30,2
3290,233,11,348,27,3062,218,247,186,429,2,9,1
3009,92,14,403,75,504,241,236,99,1952,2,27,2
2669,153,22,223,76,882,233,204,42,1611,0,3,2
3219,97,9,114,49,4652,228,248,148,1452,0,22,1
3342,214,8,407,74,2731,219,243,157,397,2,4,1
3021,59,11,27,9,4412,233,212,113,656,0,28,1
3036,66,10,0,4,4375,230,214,110,1411,0,28,1
2698,52,7,96,17,1404,210,187,139,2418,2,32,2
3078,85,10,155,67,1026,229,219,111,1538,0,21,1
3045,62,10,19,14,4454,230,214,116,1455,0,28,1
3022,65,12,19,2,2750,240,210,104,528,0,29,1
3298,242,7,394,29,1827,218,245,157,402,2,4,3
2895,64,10,192,22,5943,232,216,115,1489,0,28,2
2837,297,12,224,18,5996,172,210,212,737,0,31,2
3013,65,18,35,2,2699,241,209,103,544,0,29,1
2948,48,15,81,0,293,217,214,98,2809,1,32,2
2976,333,8,326,-4,1077,213,239,155,1954,1,25,2
2877,300,11,247,24,5969,173,213,178,1552,0,31,2
3068,82,9,-2,0,4483,231,216,115,1360,0,22,1
3054,63,10,28,9,4384,231,214,117,1484,0,28,1
3026,62,11,7,4,4353,233,212,110,597,0,28,1
2217,91,21,141,68,1131,229,186,64,1533,0,22,2
2980,101,15,96,-5,393,219,218,96,2886,1,16,2
2650,177,24,221,73,2042,231,171,74,2439,0,9,2
3248,249,9,125,34,4555,233,247,151,578,2,22,1
2980,167,14,84,-7,445,242,235,96,2950,1,16,2
2941,310,10,269,15,1135,209,229,173,6045,2,31,2
2953,310,10,644,140,918,202,232,171,1668,2,31,2
3089,78,10,187,145,1033,231,218,110,1527,0,11,2
2892,300,11,249,155,5956,176,214,178,1598,2,31,2
3033,122,17,56,4,2605,245,209,104,505,3,29,1
2658,87,22,210,79,923,235,206,42,1600,0,8,2
2947,45,6,80,11,1217,213,209,135,2574,1,17,2
3043,70,10,0,0,4296,234,213,108,533,0,22,1
2712,49,24,217,62,2004,215,164,149,2270,2,1,3
2987,97,14,369,-6,393,239,220,95,2948,1,27,2
2742,48,8,614,218,1827,217,241,150,2184,2,1,3
3379,40,8,654,127,1165,213,206,141,2193,0,30,1
2920,307,11,266,23,6006,207,228,175,6067,2,31,2
3338,3,34,370,91,2493,139,226,214,2160,0,12,1
3242,199,18,325,27,2876,198,246,222,457,2,9,1
2680,46,4,76,4,337,217,214,131,2773,1,17,2
2995,167,14,398,-9,499,242,235,97,1987,1,27,2
2994,319,4,988,126,750,205,235,164,1764,2,11,2
2949,50,15,91,7,1418,213,194,101,2706,2,32,2
2948,88,16,229,63,600,232,204,97,1753,2,3,2
2971,49,7,423,16,1275,213,206,140,2322,2,32,2
3101,76,10,204,140,946,232,218,111,1551,0,11,2
2948,52,16,84,6,1321,215,213,104,2679,2,32,2
3293,30,6,414,18,2145,214,207,131,3424,0,28,7
2653,177,24,227,72,2053,230,170,75,2418,0,9,2
2916,304,11,267,155,5844,179,230,175,1689,2,31,2
2882,60,11,197,22,5917,233,214,117,1506,0,31,2
2889,303,11,103,7,5931,199,228,179,1560,2,31,2
2909,303,11,247,150,5889,175,216,176,1610,2,31,2
2897,68,10,193,23,4389,231,217,112,1525,0,19,2
2869,58,11,210,23,5970,171,213,121,1508,0,31,2
2203,167,23,192,79,1125,231,184,54,1605,0,1,2
3300,184,34,389,85,2713,136,227,220,517,0,12,1
2693,45,15,84,0,315,218,231,100,2807,1,16,2
3275,211,17,364,25,2929,219,246,221,437,2,9,1
2667,178,24,237,72,1915,228,164,72,2385,0,9,2
2941,53,6,83,14,1337,212,208,137,2494,2,32,2
3012,65,12,24,2,2942,239,211,105,580,0,29,1
3302,196,34,377,75,2814,137,245,224,463,2,12,1
2927,309,11,275,24,5938,207,228,175,6083,2,31,2
3086,202,17,321,31,2868,199,246,216,468,2,9,1
2915,307,10,234,22,3327,209,230,170,6203,2,33,2
3077,67,10,168,21,4456,230,216,112,1486,0,28,1
2941,51,16,74,10,1293,211,191,101,2640,2,32,2
3279,265,7,539,42,1981,217,245,156,498,2,1,3
2968,164,14,71,-6,396,243,236,95,2966,1,7,2
3093,88,4,162,16,894,230,220,110,1625,0,21,2
3062,82,9,116,9,4492,227,217,112,1461,0,22,1
2676,161,4,60,7,355,216,231,131,4090,1,17,2
2819,60,17,47,5,4372,237,210,110,661,0,29,6
2629,91,20,145,70,1035,230,205,64,1596,0,11,2
3005,326,4,434,0,959,211,235,161,1870,2,11,2
3013,62,12,12,4,4246,235,211,107,604,0,29,1
3065,76,10,7,0,4286,235,229,113,523,0,22,1
3001,335,14,371,-9,689,247,238,154,2007,1,25,2
2883,60,11,204,23,5913,233,215,117,1502,0,31,2
2991,325,9,412,0,1054,212,235,161,1868,2,11,2
3381,40,8,652,114,1333,217,223,146,2137,2,36,1
2766,46,8,661,216,1543,219,188,148,2107,2,1,3
3275,251,11,311,31,2062,218,247,154,511,2,22,1
2682,157,14,57,-1,446,242,236,96,4379,1,7,2
3050,66,10,11,12,4418,229,214,113,1471,0,28,1
3079,67,10,178,21,5834,231,216,115,1492,0,19,1
3274,190,34,366,77,2829,133,245,224,497,2,12,1
3098,83,10,197,134,951,232,219,110,1589,0,18,2
3042,66,11,22,2,2721,240,211,104,514,3,28,1
3014,327,4,437,-2,935,210,236,162,1911,2,11,2
2639,83,21,162,71,1072,229,218,107,1496,0,11,2
3388,11,14,542,126,1029,200,205,133,2143,0,37,7
2944,307,10,1006,154,914,182,231,173,1704,2,31,2
2670,179,22,159,62,2103,230,180,148,2436,0,22,3
3032,121,13,64,3,2682,245,210,105,505,3,29,1
2706,50,5,85,6,1215,214,211,133,2666,1,32,2
3057,70,11,10,2,2808,238,212,106,514,3,22,1
2941,100,16,240,12,1470,213,198,100,2621,2,32,2
3004,325,3,996,104,642,224,236,162,1827,2,11,2
2990,94,14,389,-2,365,237,204,94,2893,2,27,2
2992,93,14,405,-2,449,238,204,97,1904,2,27,2
2788,46,8,659,218,1454,217,187,147,2116,2,36,3
2754,160,13,52,-7,922,249,239,154,2004,1,25,2
2712,48,6,88,7,1232,214,210,135,2594,1,32,2
3016,333,3,436,72,768,208,237,161,1918,2,11,2
3008,333,3,406,-7,687,246,236,157,1985,2,27,2
3025,65,11,5,1,4262,235,212,107,562,0,28,1
2885,299,11,250,25,5965,174,228,180,1603,2,31,2
3359,40,8,648,18,1123,212,206,138,2231,0,28,7
3319,237,7,403,28,1751,219,245,156,426,2,4,1
2217,170,23,181,73,1159,230,185,64,1620,0,1,3
2941,309,10,248,16,3291,210,231,169,6126,2,33,2
2955,165,14,66,-4,349,241,235,95,2958,1,16,2
3031,122,18,55,4,2598,245,209,102,505,3,29,1
2979,99,15,401,0,437,215,202,99,2824,2,32,2
2972,317,10,277,12,992,210,232,168,6100,2,11,2
2960,91,15,257,120,613,236,203,97,1744,2,32,2
2244,100,21,128,61,1174,228,187,86,1523,0,22,3
3262,37,5,72,11,351,215,228,132,3891,0,28,2
2656,172,23,234,76,1929,230,175,61,2467,0,3,2
2969,167,14,74,-8,505,244,237,95,2003,1,25,2
2981,320,10,252,7,1110,212,233,165,6125,2,11,2
2643,84,21,188,75,1045,232,218,106,1511,0,11,2
2989,87,15,989,111,609,224,220,160,1779,2,30,2
3295,203,18,379,26,2828,217,245,225,428,2,9,1
2641,87,20,148,65,990,229,220,111,1590,0,22,2
2240,155,23,209,79,1004,232,186,46,1563,0,1,2
2984,165,14,384,-9,548,245,236,95,1987,1,16,2
2224,163,22,167,73,1086,230,187,59,1608,0,1,2
2692,167,14,73,-1,310,221,233,97,2894,1,16,2
3250,240,10,137,32,3167,216,247,152,525,2,22,1
3225,233,10,9,34,3069,235,247,120,519,2,22,1
3020,61,11,22,7,4378,232,212,112,1406,0,28,1
2952,47,6,88,12,1206,212,208,135,2506,1,32,2
2946,49,15,84,3,1238,215,212,98,2761,2,32,2
3067,85,9,126,10,4480,227,218,113,1497,0,22,1
2934,52,16,74,7,1259,213,210,102,2670,2,32,2
2848,61,11,36,10,4418,233,211,116,1466,0,28,1
