----------pretrain Epoch 0:----------
VAE iteration 0 	 ELBO Loss 30481729642947980648513536.0000 	 MSE Reconstruct Loss 57.6174	 BCE Reconstruct Loss 9.6937	 KL Loss 9047779693626423431313489920.0000----------pretrain Epoch 1:----------
VAE iteration 0 	 ELBO Loss 37.9697 	 MSE Reconstruct Loss 30.8665	 BCE Reconstruct Loss 5.5999	 KL Loss 25.4765----------pretrain Epoch 278:----------
VAE iteration 0 	 ELBO Loss 37.9762 	 MSE Reconstruct Loss 30.8599	 BCE Reconstruct Loss 5.5995	 KL Loss 25.4964----------pretrain Epoch 279:----------
VAE iteration 0 	 ELBO Loss 37.9877 	 MSE Reconstruct Loss 30.8622	 BCE Reconstruct Loss 5.6009	 KL Loss 25.4193----------pretrain Epoch 280:----------
VAE iteration 0 	 ELBO Loss 37.9987 	 MSE Reconstruct Loss 30.8708	 BCE Reconstruct Loss 5.5995	 KL Loss 25.2774----------pretrain Epoch 281:----------
VAE iteration 0 	 ELBO Loss 38.0098 	 MSE Reconstruct Loss 30.8726	 BCE Reconstruct Loss 5.5993	 KL Loss 25.2273----------pretrain Epoch 282:----------
VAE iteration 0 	 ELBO Loss 38.0249 	 MSE Reconstruct Loss 30.8797	 BCE Reconstruct Loss 5.6005	 KL Loss 25.1341----------pretrain Epoch 283:----------
VAE iteration 0 	 ELBO Loss 38.0336 	 MSE Reconstruct Loss 30.8835	 BCE Reconstruct Loss 5.5996	 KL Loss 25.0265----------pretrain Epoch 284:----------
VAE iteration 0 	 ELBO Loss 38.0428 	 MSE Reconstruct Loss 30.8830	 BCE Reconstruct Loss 5.5996	 KL Loss 24.9810----------pretrain Epoch 285:----------
VAE iteration 0 	 ELBO Loss 38.0572 	 MSE Reconstruct Loss 30.8845	 BCE Reconstruct Loss 5.6006	 KL Loss 24.9679----------pretrain Epoch 286:----------
VAE iteration 0 	 ELBO Loss 38.0686 	 MSE Reconstruct Loss 30.8922	 BCE Reconstruct Loss 5.6011	 KL Loss 24.8200----------pretrain Epoch 287:----------
VAE iteration 0 	 ELBO Loss 38.0824 	 MSE Reconstruct Loss 30.9049	 BCE Reconstruct Loss 5.6015	 KL Loss 24.6314----------pretrain Epoch 288:----------
VAE iteration 0 	 ELBO Loss 38.0919 	 MSE Reconstruct Loss 30.9058	 BCE Reconstruct Loss 5.6013	 KL Loss 24.5714----------pretrain Epoch 289:----------
VAE iteration 0 	 ELBO Loss 38.1062 	 MSE Reconstruct Loss 30.9096	 BCE Reconstruct Loss 5.6012	 KL Loss 24.5395----------pretrain Epoch 290:----------
VAE iteration 0 	 ELBO Loss 38.1159 	 MSE Reconstruct Loss 30.9132	 BCE Reconstruct Loss 5.6005	 KL Loss 24.4491----------pretrain Epoch 291:----------
VAE iteration 0 	 ELBO Loss 38.1256 	 MSE Reconstruct Loss 30.9143	 BCE Reconstruct Loss 5.6020	 KL Loss 24.3618----------pretrain Epoch 292:----------
VAE iteration 0 	 ELBO Loss 38.1363 	 MSE Reconstruct Loss 30.9176	 BCE Reconstruct Loss 5.6014	 KL Loss 24.2892----------pretrain Epoch 293:----------
VAE iteration 0 	 ELBO Loss 38.1519 	 MSE Reconstruct Loss 30.9233	 BCE Reconstruct Loss 5.6004	 KL Loss 24.2606----------pretrain Epoch 294:----------
VAE iteration 0 	 ELBO Loss 38.1678 	 MSE Reconstruct Loss 30.9329	 BCE Reconstruct Loss 5.6025	 KL Loss 24.1316----------pretrain Epoch 295:----------
VAE iteration 0 	 ELBO Loss 38.1810 	 MSE Reconstruct Loss 30.9341	 BCE Reconstruct Loss 5.6042	 KL Loss 24.0914----------pretrain Epoch 296:----------
VAE iteration 0 	 ELBO Loss 38.1933 	 MSE Reconstruct Loss 30.9401	 BCE Reconstruct Loss 5.6038	 KL Loss 24.0004----------pretrain Epoch 297:----------
VAE iteration 0 	 ELBO Loss 38.1974 	 MSE Reconstruct Loss 30.9380	 BCE Reconstruct Loss 5.6025	 KL Loss 23.9212----------pretrain Epoch 298:----------
VAE iteration 0 	 ELBO Loss 38.2060 	 MSE Reconstruct Loss 30.9429	 BCE Reconstruct Loss 5.6024	 KL Loss 23.7875----------pretrain Epoch 299:----------
VAE iteration 0 	 ELBO Loss 38.2294 	 MSE Reconstruct Loss 30.9596	 BCE Reconstruct Loss 5.6032	 KL Loss 23.6842----------pretrain Epoch 300:----------
VAE iteration 0 	 ELBO Loss 38.2380 	 MSE Reconstruct Loss 30.9587	 BCE Reconstruct Loss 5.6036	 KL Loss 23.6312----------pretrain Epoch 301:----------
VAE iteration 0 	 ELBO Loss 38.6098 	 MSE Reconstruct Loss 31.1741	 BCE Reconstruct Loss 5.6125	 KL Loss 25.5112----------pretrain Epoch 302:----------
VAE iteration 0 	 ELBO Loss 38.3414 	 MSE Reconstruct Loss 31.0130	 BCE Reconstruct Loss 5.6031	 KL Loss 23.9518----------pretrain Epoch 303:----------
VAE iteration 0 	 ELBO Loss 38.3315 	 MSE Reconstruct Loss 31.0060	 BCE Reconstruct Loss 5.6052	 KL Loss 23.6971----------pretrain Epoch 304:----------
VAE iteration 0 	 ELBO Loss 38.3309 	 MSE Reconstruct Loss 30.9983	 BCE Reconstruct Loss 5.6057	 KL Loss 23.6055----------pretrain Epoch 305:----------
VAE iteration 0 	 ELBO Loss 38.3369 	 MSE Reconstruct Loss 30.9996	 BCE Reconstruct Loss 5.6047	 KL Loss 23.4999----------pretrain Epoch 306:----------
VAE iteration 0 	 ELBO Loss 38.3472 	 MSE Reconstruct Loss 31.0017	 BCE Reconstruct Loss 5.6048	 KL Loss 23.4285----------pretrain Epoch 307:----------
VAE iteration 0 	 ELBO Loss 38.5611 	 MSE Reconstruct Loss 31.1288	 BCE Reconstruct Loss 5.6092	 KL Loss 24.3480----------pretrain Epoch 308:----------
VAE iteration 0 	 ELBO Loss 38.3936 	 MSE Reconstruct Loss 31.0319	 BCE Reconstruct Loss 5.6074	 KL Loss 23.2496----------pretrain Epoch 309:----------
VAE iteration 0 	 ELBO Loss 38.3973 	 MSE Reconstruct Loss 31.0311	 BCE Reconstruct Loss 5.6079	 KL Loss 23.1256----------pretrain Epoch 310:----------
VAE iteration 0 	 ELBO Loss 38.4039 	 MSE Reconstruct Loss 31.0295	 BCE Reconstruct Loss 5.6059	 KL Loss 23.0815----------pretrain Epoch 311:----------
VAE iteration 0 	 ELBO Loss 38.4126 	 MSE Reconstruct Loss 31.0259	 BCE Reconstruct Loss 5.6072	 KL Loss 23.0483----------pretrain Epoch 312:----------
VAE iteration 0 	 ELBO Loss 38.4246 	 MSE Reconstruct Loss 31.0332	 BCE Reconstruct Loss 5.6069	 KL Loss 22.9369----------pretrain Epoch 313:----------
VAE iteration 0 	 ELBO Loss 38.4363 	 MSE Reconstruct Loss 31.0401	 BCE Reconstruct Loss 5.6073	 KL Loss 22.8201----------pretrain Epoch 314:----------
VAE iteration 0 	 ELBO Loss 38.4476 	 MSE Reconstruct Loss 31.0388	 BCE Reconstruct Loss 5.6085	 KL Loss 22.7919----------pretrain Epoch 315:----------
VAE iteration 0 	 ELBO Loss 38.4606 	 MSE Reconstruct Loss 31.0454	 BCE Reconstruct Loss 5.6076	 KL Loss 22.7111----------pretrain Epoch 316:----------
VAE iteration 0 	 ELBO Loss 38.4674 	 MSE Reconstruct Loss 31.0422	 BCE Reconstruct Loss 5.6078	 KL Loss 22.6624----------pretrain Epoch 317:----------
VAE iteration 0 	 ELBO Loss 38.4909 	 MSE Reconstruct Loss 31.0534	 BCE Reconstruct Loss 5.6064	 KL Loss 22.6609----------pretrain Epoch 318:----------
VAE iteration 0 	 ELBO Loss 39.0293 	 MSE Reconstruct Loss 31.3014	 BCE Reconstruct Loss 5.6190	 KL Loss 25.9030----------pretrain Epoch 319:----------
VAE iteration 0 	 ELBO Loss 38.6123 	 MSE Reconstruct Loss 31.1222	 BCE Reconstruct Loss 5.6103	 KL Loss 22.9154----------pretrain Epoch 320:----------
VAE iteration 0 	 ELBO Loss 38.6937 	 MSE Reconstruct Loss 31.1571	 BCE Reconstruct Loss 5.6127	 KL Loss 23.2778----------pretrain Epoch 321:----------
VAE iteration 0 	 ELBO Loss 38.6038 	 MSE Reconstruct Loss 31.1070	 BCE Reconstruct Loss 5.6088	 KL Loss 22.6732----------pretrain Epoch 322:----------
VAE iteration 0 	 ELBO Loss 38.5985 	 MSE Reconstruct Loss 31.1004	 BCE Reconstruct Loss 5.6108	 KL Loss 22.4952----------pretrain Epoch 323:----------
VAE iteration 0 	 ELBO Loss 38.6058 	 MSE Reconstruct Loss 31.0965	 BCE Reconstruct Loss 5.6097	 KL Loss 22.4736----------pretrain Epoch 324:----------
VAE iteration 0 	 ELBO Loss 38.6156 	 MSE Reconstruct Loss 31.1067	 BCE Reconstruct Loss 5.6108	 KL Loss 22.2901----------pretrain Epoch 325:----------
VAE iteration 0 	 ELBO Loss 38.6255 	 MSE Reconstruct Loss 31.1067	 BCE Reconstruct Loss 5.6104	 KL Loss 22.2446----------pretrain Epoch 326:----------
VAE iteration 0 	 ELBO Loss 38.6408 	 MSE Reconstruct Loss 31.1170	 BCE Reconstruct Loss 5.6107	 KL Loss 22.1343----------pretrain Epoch 327:----------
VAE iteration 0 	 ELBO Loss 38.6531 	 MSE Reconstruct Loss 31.1146	 BCE Reconstruct Loss 5.6123	 KL Loss 22.1224----------pretrain Epoch 328:----------
VAE iteration 0 	 ELBO Loss 38.6562 	 MSE Reconstruct Loss 31.1142	 BCE Reconstruct Loss 5.6113	 KL Loss 22.0108----------pretrain Epoch 329:----------
VAE iteration 0 	 ELBO Loss 38.6753 	 MSE Reconstruct Loss 31.1224	 BCE Reconstruct Loss 5.6119	 KL Loss 21.9652----------pretrain Epoch 330:----------
VAE iteration 0 	 ELBO Loss 38.6798 	 MSE Reconstruct Loss 31.1266	 BCE Reconstruct Loss 5.6129	 KL Loss 21.7965----------pretrain Epoch 331:----------
VAE iteration 0 	 ELBO Loss 38.6975 	 MSE Reconstruct Loss 31.1352	 BCE Reconstruct Loss 5.6115	 KL Loss 21.7547----------pretrain Epoch 332:----------
VAE iteration 0 	 ELBO Loss 38.7067 	 MSE Reconstruct Loss 31.1385	 BCE Reconstruct Loss 5.6133	 KL Loss 21.6415----------pretrain Epoch 333:----------
VAE iteration 0 	 ELBO Loss 38.7944 	 MSE Reconstruct Loss 31.1648	 BCE Reconstruct Loss 5.6125	 KL Loss 22.1668----------pretrain Epoch 334:----------
VAE iteration 0 	 ELBO Loss 38.7360 	 MSE Reconstruct Loss 31.1402	 BCE Reconstruct Loss 5.5952	 KL Loss 21.8262----------pretrain Epoch 335:----------
VAE iteration 0 	 ELBO Loss 38.7389 	 MSE Reconstruct Loss 31.1498	 BCE Reconstruct Loss 5.5865	 KL Loss 21.6908----------pretrain Epoch 336:----------
VAE iteration 0 	 ELBO Loss 38.7409 	 MSE Reconstruct Loss 31.1485	 BCE Reconstruct Loss 5.5747	 KL Loss 21.6958----------pretrain Epoch 337:----------
VAE iteration 0 	 ELBO Loss 38.7537 	 MSE Reconstruct Loss 31.1635	 BCE Reconstruct Loss 5.5728	 KL Loss 21.5348----------pretrain Epoch 338:----------
VAE iteration 0 	 ELBO Loss 38.7600 	 MSE Reconstruct Loss 31.1688	 BCE Reconstruct Loss 5.5694	 KL Loss 21.4274----------pretrain Epoch 339:----------
VAE iteration 0 	 ELBO Loss 38.7743 	 MSE Reconstruct Loss 31.1697	 BCE Reconstruct Loss 5.5706	 KL Loss 21.4017----------pretrain Epoch 340:----------
VAE iteration 0 	 ELBO Loss 38.7893 	 MSE Reconstruct Loss 31.1816	 BCE Reconstruct Loss 5.5692	 KL Loss 21.2947----------pretrain Epoch 341:----------
VAE iteration 0 	 ELBO Loss 38.8085 	 MSE Reconstruct Loss 31.1877	 BCE Reconstruct Loss 5.5675	 KL Loss 21.2961----------pretrain Epoch 342:----------
VAE iteration 0 	 ELBO Loss 38.8150 	 MSE Reconstruct Loss 31.1921	 BCE Reconstruct Loss 5.5674	 KL Loss 21.1672----------pretrain Epoch 343:----------
VAE iteration 0 	 ELBO Loss 38.8247 	 MSE Reconstruct Loss 31.1884	 BCE Reconstruct Loss 5.5688	 KL Loss 21.1386----------pretrain Epoch 344:----------
VAE iteration 0 	 ELBO Loss 38.8402 	 MSE Reconstruct Loss 31.1956	 BCE Reconstruct Loss 5.5673	 KL Loss 21.0882----------pretrain Epoch 345:----------
VAE iteration 0 	 ELBO Loss 38.8512 	 MSE Reconstruct Loss 31.2031	 BCE Reconstruct Loss 5.5677	 KL Loss 20.9701----------pretrain Epoch 346:----------
VAE iteration 0 	 ELBO Loss 38.8645 	 MSE Reconstruct Loss 31.2062	 BCE Reconstruct Loss 5.5682	 KL Loss 20.9187----------pretrain Epoch 347:----------
VAE iteration 0 	 ELBO Loss 38.8756 	 MSE Reconstruct Loss 31.2167	 BCE Reconstruct Loss 5.5653	 KL Loss 20.8064----------pretrain Epoch 348:----------
VAE iteration 0 	 ELBO Loss 38.8900 	 MSE Reconstruct Loss 31.2287	 BCE Reconstruct Loss 5.5657	 KL Loss 20.6790----------pretrain Epoch 349:----------
VAE iteration 0 	 ELBO Loss 38.9005 	 MSE Reconstruct Loss 31.2246	 BCE Reconstruct Loss 5.5672	 KL Loss 20.6623----------pretrain Epoch 350:----------
VAE iteration 0 	 ELBO Loss 38.9154 	 MSE Reconstruct Loss 31.2302	 BCE Reconstruct Loss 5.5649	 KL Loss 20.6291----------pretrain Epoch 351:----------
VAE iteration 0 	 ELBO Loss 38.9326 	 MSE Reconstruct Loss 31.2390	 BCE Reconstruct Loss 5.5668	 KL Loss 20.5477----------pretrain Epoch 352:----------
VAE iteration 0 	 ELBO Loss 39.5683 	 MSE Reconstruct Loss 31.6784	 BCE Reconstruct Loss 5.6010	 KL Loss 21.9597----------pretrain Epoch 353:----------
VAE iteration 0 	 ELBO Loss 39.3443 	 MSE Reconstruct Loss 31.5362	 BCE Reconstruct Loss 5.5857	 KL Loss 21.1743----------pretrain Epoch 354:----------
VAE iteration 0 	 ELBO Loss 39.2868 	 MSE Reconstruct Loss 31.4894	 BCE Reconstruct Loss 5.5837	 KL Loss 20.9445----------pretrain Epoch 355:----------
VAE iteration 0 	 ELBO Loss 39.2689 	 MSE Reconstruct Loss 31.4850	 BCE Reconstruct Loss 5.5795	 KL Loss 20.7109----------pretrain Epoch 356:----------
VAE iteration 0 	 ELBO Loss 39.2494 	 MSE Reconstruct Loss 31.4624	 BCE Reconstruct Loss 5.5780	 KL Loss 20.6107----------pretrain Epoch 357:----------
VAE iteration 0 	 ELBO Loss 39.2481 	 MSE Reconstruct Loss 31.4558	 BCE Reconstruct Loss 5.5780	 KL Loss 20.5166----------pretrain Epoch 358:----------
VAE iteration 0 	 ELBO Loss 39.2500 	 MSE Reconstruct Loss 31.4590	 BCE Reconstruct Loss 5.5772	 KL Loss 20.3725----------pretrain Epoch 359:----------
VAE iteration 0 	 ELBO Loss 39.2519 	 MSE Reconstruct Loss 31.4632	 BCE Reconstruct Loss 5.5770	 KL Loss 20.2129----------pretrain Epoch 360:----------
VAE iteration 0 	 ELBO Loss 39.2542 	 MSE Reconstruct Loss 31.4553	 BCE Reconstruct Loss 5.5765	 KL Loss 20.1708----------pretrain Epoch 361:----------
VAE iteration 0 	 ELBO Loss 39.2591 	 MSE Reconstruct Loss 31.4515	 BCE Reconstruct Loss 5.5779	 KL Loss 20.0976----------pretrain Epoch 362:----------
VAE iteration 0 	 ELBO Loss 39.2654 	 MSE Reconstruct Loss 31.4593	 BCE Reconstruct Loss 5.5765	 KL Loss 19.9597----------pretrain Epoch 363:----------
VAE iteration 0 	 ELBO Loss 39.2722 	 MSE Reconstruct Loss 31.4576	 BCE Reconstruct Loss 5.5752	 KL Loss 19.9108----------pretrain Epoch 364:----------
VAE iteration 0 	 ELBO Loss 39.2881 	 MSE Reconstruct Loss 31.4651	 BCE Reconstruct Loss 5.5765	 KL Loss 19.8389----------pretrain Epoch 365:----------
VAE iteration 0 	 ELBO Loss 39.2928 	 MSE Reconstruct Loss 31.4725	 BCE Reconstruct Loss 5.5780	 KL Loss 19.6673----------pretrain Epoch 366:----------
VAE iteration 0 	 ELBO Loss 39.3619 	 MSE Reconstruct Loss 31.5010	 BCE Reconstruct Loss 5.5785	 KL Loss 19.8840----------pretrain Epoch 367:----------
VAE iteration 0 	 ELBO Loss 39.3558 	 MSE Reconstruct Loss 31.4942	 BCE Reconstruct Loss 5.5771	 KL Loss 19.7673----------pretrain Epoch 368:----------
VAE iteration 0 	 ELBO Loss 39.3499 	 MSE Reconstruct Loss 31.4813	 BCE Reconstruct Loss 5.5776	 KL Loss 19.6905----------pretrain Epoch 369:----------
VAE iteration 0 	 ELBO Loss 39.3639 	 MSE Reconstruct Loss 31.5001	 BCE Reconstruct Loss 5.5770	 KL Loss 19.5213----------pretrain Epoch 370:----------
VAE iteration 0 	 ELBO Loss 39.3713 	 MSE Reconstruct Loss 31.4938	 BCE Reconstruct Loss 5.5781	 KL Loss 19.4988----------pretrain Epoch 371:----------
VAE iteration 0 	 ELBO Loss 39.3791 	 MSE Reconstruct Loss 31.4954	 BCE Reconstruct Loss 5.5776	 KL Loss 19.4248----------pretrain Epoch 372:----------
VAE iteration 0 	 ELBO Loss 39.3923 	 MSE Reconstruct Loss 31.5039	 BCE Reconstruct Loss 5.5741	 KL Loss 19.3634----------pretrain Epoch 373:----------
VAE iteration 0 	 ELBO Loss 39.4027 	 MSE Reconstruct Loss 31.5111	 BCE Reconstruct Loss 5.5767	 KL Loss 19.2396----------pretrain Epoch 374:----------
VAE iteration 0 	 ELBO Loss 39.4181 	 MSE Reconstruct Loss 31.5223	 BCE Reconstruct Loss 5.5762	 KL Loss 19.1506----------pretrain Epoch 375:----------
VAE iteration 0 	 ELBO Loss 39.4265 	 MSE Reconstruct Loss 31.5160	 BCE Reconstruct Loss 5.5748	 KL Loss 19.1558----------pretrain Epoch 376:----------
VAE iteration 0 	 ELBO Loss 39.4326 	 MSE Reconstruct Loss 31.5134	 BCE Reconstruct Loss 5.5762	 KL Loss 19.0889----------pretrain Epoch 377:----------
VAE iteration 0 	 ELBO Loss 39.4380 	 MSE Reconstruct Loss 31.5168	 BCE Reconstruct Loss 5.5765	 KL Loss 18.9762----------pretrain Epoch 378:----------
VAE iteration 0 	 ELBO Loss 39.4590 	 MSE Reconstruct Loss 31.5303	 BCE Reconstruct Loss 5.5779	 KL Loss 18.8999----------pretrain Epoch 379:----------
VAE iteration 0 	 ELBO Loss 39.4681 	 MSE Reconstruct Loss 31.5258	 BCE Reconstruct Loss 5.5792	 KL Loss 18.8749----------pretrain Epoch 380:----------
VAE iteration 0 	 ELBO Loss 39.4862 	 MSE Reconstruct Loss 31.5436	 BCE Reconstruct Loss 5.5771	 KL Loss 18.7702----------pretrain Epoch 381:----------
VAE iteration 0 	 ELBO Loss 39.5027 	 MSE Reconstruct Loss 31.5491	 BCE Reconstruct Loss 5.5782	 KL Loss 18.7256----------pretrain Epoch 382:----------
VAE iteration 0 	 ELBO Loss 39.5137 	 MSE Reconstruct Loss 31.5476	 BCE Reconstruct Loss 5.5803	 KL Loss 18.6844----------pretrain Epoch 383:----------
VAE iteration 0 	 ELBO Loss 39.5239 	 MSE Reconstruct Loss 31.5568	 BCE Reconstruct Loss 5.5794	 KL Loss 18.5787----------pretrain Epoch 384:----------
VAE iteration 0 	 ELBO Loss 39.5489 	 MSE Reconstruct Loss 31.5565	 BCE Reconstruct Loss 5.5764	 KL Loss 18.6767----------pretrain Epoch 385:----------
VAE iteration 0 	 ELBO Loss 39.5502 	 MSE Reconstruct Loss 31.5582	 BCE Reconstruct Loss 5.5791	 KL Loss 18.5315----------pretrain Epoch 386:----------
VAE iteration 0 	 ELBO Loss 39.5581 	 MSE Reconstruct Loss 31.5644	 BCE Reconstruct Loss 5.5794	 KL Loss 18.4222----------pretrain Epoch 387:----------
VAE iteration 0 	 ELBO Loss 39.5653 	 MSE Reconstruct Loss 31.5613	 BCE Reconstruct Loss 5.5787	 KL Loss 18.3878----------pretrain Epoch 388:----------
VAE iteration 0 	 ELBO Loss 39.5881 	 MSE Reconstruct Loss 31.5771	 BCE Reconstruct Loss 5.5791	 KL Loss 18.3185----------pretrain Epoch 389:----------
VAE iteration 0 	 ELBO Loss 39.5942 	 MSE Reconstruct Loss 31.5810	 BCE Reconstruct Loss 5.5793	 KL Loss 18.2164----------pretrain Epoch 390:----------
VAE iteration 0 	 ELBO Loss 39.6110 	 MSE Reconstruct Loss 31.5753	 BCE Reconstruct Loss 5.5795	 KL Loss 18.2659----------pretrain Epoch 391:----------
VAE iteration 0 	 ELBO Loss 39.6185 	 MSE Reconstruct Loss 31.5818	 BCE Reconstruct Loss 5.5801	 KL Loss 18.1516----------pretrain Epoch 392:----------
VAE iteration 0 	 ELBO Loss 39.6411 	 MSE Reconstruct Loss 31.5939	 BCE Reconstruct Loss 5.5803	 KL Loss 18.1120----------pretrain Epoch 393:----------
VAE iteration 0 	 ELBO Loss 39.6545 	 MSE Reconstruct Loss 31.5970	 BCE Reconstruct Loss 5.5825	 KL Loss 18.0560----------pretrain Epoch 394:----------
VAE iteration 0 	 ELBO Loss 39.6718 	 MSE Reconstruct Loss 31.6173	 BCE Reconstruct Loss 5.5819	 KL Loss 17.9248----------pretrain Epoch 395:----------
VAE iteration 0 	 ELBO Loss 39.6897 	 MSE Reconstruct Loss 31.6144	 BCE Reconstruct Loss 5.5806	 KL Loss 17.9715----------pretrain Epoch 396:----------
VAE iteration 0 	 ELBO Loss 39.6985 	 MSE Reconstruct Loss 31.6238	 BCE Reconstruct Loss 5.5793	 KL Loss 17.8629----------pretrain Epoch 397:----------
VAE iteration 0 	 ELBO Loss 39.7126 	 MSE Reconstruct Loss 31.6311	 BCE Reconstruct Loss 5.5809	 KL Loss 17.7877----------pretrain Epoch 398:----------
VAE iteration 0 	 ELBO Loss 39.7230 	 MSE Reconstruct Loss 31.6272	 BCE Reconstruct Loss 5.5819	 KL Loss 17.7699----------pretrain Epoch 399:----------
VAE iteration 0 	 ELBO Loss 39.7379 	 MSE Reconstruct Loss 31.6335	 BCE Reconstruct Loss 5.5823	 KL Loss 17.7162----------pretrain Epoch 400:----------
VAE iteration 0 	 ELBO Loss 39.7585 	 MSE Reconstruct Loss 31.6526	 BCE Reconstruct Loss 5.5834	 KL Loss 17.6088----------pretrain Epoch 401:----------
VAE iteration 0 	 ELBO Loss 39.7616 	 MSE Reconstruct Loss 31.6453	 BCE Reconstruct Loss 5.5838	 KL Loss 17.5690----------pretrain Epoch 402:----------
VAE iteration 0 	 ELBO Loss 39.7886 	 MSE Reconstruct Loss 31.6633	 BCE Reconstruct Loss 5.5846	 KL Loss 17.5163----------pretrain Epoch 403:----------
VAE iteration 0 	 ELBO Loss 39.7940 	 MSE Reconstruct Loss 31.6608	 BCE Reconstruct Loss 5.5855	 KL Loss 17.4556----------pretrain Epoch 404:----------
VAE iteration 0 	 ELBO Loss 39.8078 	 MSE Reconstruct Loss 31.6687	 BCE Reconstruct Loss 5.5806	 KL Loss 17.4216----------pretrain Epoch 405:----------
VAE iteration 0 	 ELBO Loss 39.8182 	 MSE Reconstruct Loss 31.6709	 BCE Reconstruct Loss 5.5822	 KL Loss 17.3582----------pretrain Epoch 406:----------
VAE iteration 0 	 ELBO Loss 39.8348 	 MSE Reconstruct Loss 31.6795	 BCE Reconstruct Loss 5.5843	 KL Loss 17.2923----------pretrain Epoch 407:----------
VAE iteration 0 	 ELBO Loss 39.8461 	 MSE Reconstruct Loss 31.6855	 BCE Reconstruct Loss 5.5846	 KL Loss 17.2188----------pretrain Epoch 408:----------
VAE iteration 0 	 ELBO Loss 39.8636 	 MSE Reconstruct Loss 31.6906	 BCE Reconstruct Loss 5.5843	 KL Loss 17.1987----------pretrain Epoch 409:----------
VAE iteration 0 	 ELBO Loss 39.8634 	 MSE Reconstruct Loss 31.6795	 BCE Reconstruct Loss 5.5835	 KL Loss 17.1708----------pretrain Epoch 410:----------
VAE iteration 0 	 ELBO Loss 39.8868 	 MSE Reconstruct Loss 31.6973	 BCE Reconstruct Loss 5.5854	 KL Loss 17.0903----------pretrain Epoch 411:----------
VAE iteration 0 	 ELBO Loss 39.9070 	 MSE Reconstruct Loss 31.7133	 BCE Reconstruct Loss 5.5854	 KL Loss 17.0138----------pretrain Epoch 412:----------
VAE iteration 0 	 ELBO Loss 39.9212 	 MSE Reconstruct Loss 31.7202	 BCE Reconstruct Loss 5.5870	 KL Loss 16.9484----------pretrain Epoch 413:----------
VAE iteration 0 	 ELBO Loss 39.9337 	 MSE Reconstruct Loss 31.7135	 BCE Reconstruct Loss 5.5837	 KL Loss 16.9912----------pretrain Epoch 414:----------
VAE iteration 0 	 ELBO Loss 39.9415 	 MSE Reconstruct Loss 31.7232	 BCE Reconstruct Loss 5.5875	 KL Loss 16.8524----------pretrain Epoch 415:----------
VAE iteration 0 	 ELBO Loss 39.9598 	 MSE Reconstruct Loss 31.7316	 BCE Reconstruct Loss 5.5856	 KL Loss 16.8254----------pretrain Epoch 416:----------
VAE iteration 0 	 ELBO Loss 39.9768 	 MSE Reconstruct Loss 31.7458	 BCE Reconstruct Loss 5.5891	 KL Loss 16.7202----------pretrain Epoch 417:----------
VAE iteration 0 	 ELBO Loss 39.9927 	 MSE Reconstruct Loss 31.7551	 BCE Reconstruct Loss 5.5892	 KL Loss 16.6614----------pretrain Epoch 418:----------
VAE iteration 0 	 ELBO Loss 39.9988 	 MSE Reconstruct Loss 31.7567	 BCE Reconstruct Loss 5.5889	 KL Loss 16.5922----------pretrain Epoch 419:----------
VAE iteration 0 	 ELBO Loss 40.0218 	 MSE Reconstruct Loss 31.7577	 BCE Reconstruct Loss 5.5874	 KL Loss 16.6400----------pretrain Epoch 420:----------
