elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2633,245,19,166,23,2368,193,260,157,514,2,32,2
3384,135,5,46,44,1308,229,222,131,3023,0,29,1
2661,83,16,655,5,1117,249,220,128,989,0,28,2
2809,135,15,355,28,5332,262,242,121,2155,0,28,2
2623,375,28,64,242,1375,148,216,202,371,3,19,3
2934,132,21,376,-15,1583,254,215,118,1062,0,28,2
3013,90,17,357,91,11,258,221,133,5995,0,28,2
2951,48,3,475,16,1700,234,241,121,2516,2,38,7
3296,171,-3,462,160,1970,217,260,169,639,2,23,1
2516,195,16,107,-8,1521,212,225,129,3094,0,39,1
3170,135,13,176,29,1059,158,231,152,1166,2,31,2
2934,128,19,363,31,2543,255,241,130,2603,0,28,2
2872,90,10,439,14,3833,184,196,143,2843,2,22,1
2124,60,20,28,-68,-362,199,213,85,411,3,11,6
2986,80,24,548,86,1063,243,224,114,2510,2,11,2
2508,53,34,453,28,1889,154,212,126,2241,3,9,6
3129,134,5,149,32,1860,218,240,141,2972,0,29,1
3041,164,2,180,73,1060,218,230,136,2558,0,29,1
3222,192,6,452,107,1883,124,176,220,543,1,31,1
2446,318,27,43,256,1523,147,165,194,366,3,19,6
2474,275,18,67,40,328,163,238,212,1363,2,31,2
2818,257,13,186,32,70,160,234,141,501,2,2,2
2966,151,21,-14,-8,3514,186,202,118,2434,2,22,5
3631,83,10,484,49,3289,233,250,121,1182,0,18,7
3630,94,9,485,36,3259,232,250,118,1838,0,18,7
2513,-22,49,-58,13,-367,243,204,156,1108,3,17,2
2309,345,19,270,34,1679,200,251,178,1841,3,9,4
2755,221,14,303,19,3716,181,206,148,1280,2,12,5
4001,-15,-2,-31,12,3296,233,251,115,1122,0,21,1
2959,331,16,114,-9,1841,233,238,134,2244,0,39,1
3027,177,9,23,-1,3958,245,211,118,1869,2,11,1
2728,177,35,182,125,148,258,248,87,160,3,12,5
2921,130,14,568,-34,962,263,214,107,6606,0,28,2
2537,345,27,35,267,852,147,221,226,365,3,19,3
3397,178,11,453,40,553,183,250,211,1424,2,32,4
2523,-19,49,-61,12,-361,243,201,98,1182,3,17,2
2976,156,22,106,28,502,229,214,136,146,2,21,1
3261,316,8,510,-2,-29,231,196,245,4267,1,31,1
2871,168,30,187,124,2057,257,181,29,37,2,12,5
2563,-19,49,-60,10,-346,243,202,144,1127,3,17,2
2325,-9,4,-52,-19,832,236,221,165,369,3,16,3
2935,121,17,579,-12,2467,254,234,138,2672,0,28,2
2879,27,14,209,1,1027,191,204,118,1411,2,2,2
2951,108,28,116,21,3000,189,217,130,1829,2,38,2
3426,-15,-3,21,13,3300,234,250,123,1169,0,21,1
2406,269,13,163,-6,2844,166,234,235,1201,2,16,2
3074,142,22,100,-10,1235,229,214,99,587,2,21,2
2503,50,9,117,-113,1320,183,195,152,1900,3,9,6
3383,106,9,44,131,5418,265,233,107,1548,0,15,1
2911,145,11,321,7,1185,247,245,122,2068,0,28,2
3098,217,17,143,-5,766,198,256,179,743,2,32,4
3013,100,14,112,-9,2237,235,238,147,1680,0,39,1
2705,147,22,34,13,1930,242,215,133,2124,2,22,1
2931,120,18,377,7,4186,254,216,130,6151,0,28,2
2957,156,12,47,-7,1919,216,221,116,2303,2,12,2
2967,85,13,12,61,585,238,204,197,2015,2,30,2
2485,271,12,147,21,1358,127,234,157,1110,2,12,2
3444,148,11,268,-2,1787,211,196,124,1826,2,30,2
2107,328,28,246,116,1092,161,248,202,622,3,9,4
3277,145,25,155,109,275,259,230,95,743,0,3,5
2793,109,5,466,17,3409,220,200,114,2279,2,30,2
2838,112,6,385,57,4814,240,219,142,307,0,28,2
2874,203,18,338,15,429,211,224,118,847,0,28,2
2516,-22,49,-62,11,-359,243,201,126,1092,3,17,2
3220,251,21,101,86,557,181,245,156,2704,2,22,1
3624,95,7,485,35,3290,226,250,118,1324,0,18,7
2905,119,10,614,-20,1026,212,238,141,1078,0,28,2
2920,135,21,332,7,1669,225,226,133,2653,0,28,2
3390,247,9,1137,85,424,167,245,155,1691,2,22,1
3264,350,3,448,-1,210,219,236,196,3243,1,31,1
2818,131,18,63,33,1477,216,221,144,3132,2,12,1
2326,-14,5,-54,-16,1496,231,235,167,895,3,5,3
2931,283,16,113,-9,2451,228,241,127,2014,0,21,1
2861,193,35,343,164,252,251,235,105,-264,2,0,5
3188,124,17,851,80,477,169,244,145,1650,2,22,1
2809,162,31,70,137,455,253,237,66,-81,3,31,5
3062,266,12,145,25,2526,202,256,213,310,2,32,4
2502,-21,49,-60,12,-345,243,200,164,1137,3,17,2
2795,154,32,41,11,115,222,224,134,413,2,12,3
2774,12,7,679,-102,1345,204,215,154,2062,3,9,6
3304,255,18,1255,88,571,170,245,145,1885,2,22,1
2275,22,20,55,-93,-358,231,213,123,711,3,11,6
3040,305,15,63,-9,5395,234,232,172,4034,0,21,1
3634,89,8,486,69,3044,233,249,124,1198,0,18,7
2729,61,10,313,48,743,215,208,137,2051,3,9,6
2679,263,13,169,269,569,126,245,135,1710,2,31,2
2723,86,22,566,-2,1145,182,220,122,2799,2,30,1
2819,110,-3,479,9,2741,225,249,157,1582,2,23,1
2325,319,4,-34,-25,1699,240,223,172,588,3,5,3
3369,84,16,1305,81,490,184,246,150,1952,2,22,1
3121,116,2,-54,15,1644,215,222,149,1965,0,29,1
2612,-1,49,-55,12,-365,243,199,125,1109,3,17,2
2760,53,22,493,33,763,116,195,143,1805,3,9,6
3136,72,15,46,24,532,190,210,124,2546,2,22,2
2829,344,18,24,-12,1308,191,231,159,1080,2,2,5
3632,130,6,484,129,3245,229,250,126,1619,0,18,7
2973,212,14,46,-9,1426,224,223,189,3805,0,21,1
2987,125,14,99,-7,2229,241,225,113,1843,0,22,1
2970,88,11,378,81,2655,188,195,167,2336,2,30,1
2881,150,28,125,77,1187,222,218,123,764,2,30,5
2885,160,6,209,172,1885,255,177,65,144,2,3,5
2563,359,28,34,264,1371,147,214,184,358,3,19,3
2329,-15,1,-16,-26,1868,237,231,150,907,3,22,3
2525,361,28,30,249,1091,147,168,209,391,3,19,3
3030,100,13,111,52,3595,100,229,149,2134,2,22,1
3029,351,20,12,4,1288,175,217,97,1221,2,2,2
2679,147,15,359,-3,555,213,226,198,2385,2,2,2
3200,85,9,131,-6,2271,211,243,115,1821,2,37,7
2983,353,12,95,-8,6818,239,239,139,4281,0,21,1
3145,131,2,9,26,1240,234,234,143,2776,0,29,1
2608,159,22,705,-15,498,251,218,134,2802,0,28,2
2885,200,9,366,4,5994,241,217,117,6606,0,28,2
2482,307,47,-48,12,-362,242,199,140,1194,3,17,2
3414,76,17,658,81,444,171,243,146,2967,2,22,1
2823,162,28,128,139,163,201,189,64,-276,1,11,5
2321,318,5,-54,13,1792,239,197,168,1076,3,5,3
2739,112,17,361,9,288,249,235,133,1728,0,30,2
2471,18,25,52,-9,1560,184,223,117,1225,2,3,2
2567,113,20,359,21,721,242,230,147,2581,0,28,2
2769,159,9,92,157,626,260,234,73,88,2,3,5
2786,184,16,32,2,3393,186,221,139,943,2,22,3
2917,165,14,92,-13,1457,232,222,171,1141,2,2,5
3050,37,19,44,48,2149,242,214,128,1602,2,31,3
2812,3,20,39,11,383,192,204,121,884,2,12,1
3261,296,25,1,2,1141,192,221,94,2190,2,12,1
3091,133,2,38,39,1873,213,234,141,2951,0,29,2
2521,291,12,230,2,2066,163,225,160,816,2,32,2
2623,-15,49,-58,12,-360,243,204,103,1008,3,17,2
1993,198,34,128,174,150,262,204,79,24,0,29,5
3159,352,0,525,-2,-160,221,238,181,1172,1,31,1
3389,86,17,193,83,427,189,243,144,1771,2,22,1
2487,-20,49,-57,13,-368,242,200,151,1129,3,17,2
3121,135,5,178,113,1021,214,232,189,1928,0,29,1
2627,259,13,166,76,1011,135,233,158,52,2,16,2
2542,320,11,93,14,993,172,213,180,576,2,32,2
3360,322,16,24,104,5452,264,240,118,1877,0,15,1
2785,168,30,165,132,297,252,245,95,144,3,29,5
3419,72,10,40,134,5438,265,239,94,1584,0,15,1
2709,125,11,372,51,3939,254,239,131,1318,0,28,2
3632,14,8,113,-5,3218,218,251,131,2066,0,18,7
2688,133,38,105,85,712,256,181,76,41,2,10,5
2546,-16,49,-44,59,-341,243,201,124,1071,3,17,2
2847,131,15,334,24,5043,252,235,136,3206,0,28,2
2449,174,33,191,91,286,263,244,42,183,0,11,5
2524,289,12,129,31,1835,165,231,155,982,2,32,2
2358,128,27,172,153,362,261,242,84,-3,0,38,5
2563,32,23,381,43,1972,229,103,168,1769,3,9,6
2432,-12,49,-60,12,-365,243,207,137,837,3,17,2
2487,-19,49,-61,12,-355,242,200,140,1183,3,17,2
3421,102,15,30,118,5334,263,231,122,1543,0,15,1
2611,274,12,282,37,385,157,238,150,618,2,31,2
2992,129,16,326,35,564,241,219,145,6260,0,28,2
2840,146,26,232,135,460,258,243,84,-131,2,29,5
2730,153,6,174,9,3840,221,232,51,926,2,11,1
2577,375,28,29,233,1378,115,208,197,431,3,19,3
2813,166,21,364,26,5295,241,237,138,1508,0,28,2
3144,278,13,65,14,1808,132,238,161,211,2,32,2
2398,-15,48,-61,53,-294,243,199,134,1190,3,17,2
1878,324,28,266,79,495,192,199,192,1030,3,2,6
2772,271,13,324,56,522,125,228,212,1086,2,1,2
2801,54,17,69,13,3441,231,219,127,1887,2,16,1
3381,119,14,23,127,5271,265,237,81,1600,0,15,1
1959,323,24,188,1,1187,126,210,181,811,3,9,6
2784,100,26,25,-7,2018,208,222,118,751,2,3,1
2474,-16,49,-61,11,-358,242,203,155,658,3,17,2
3635,90,11,479,33,3213,231,260,136,2247,0,18,7
2324,-16,4,-39,6,738,240,231,164,1261,3,5,3
3343,55,10,1137,88,469,179,245,140,1786,2,22,2
2993,76,13,85,-7,6994,242,237,170,4111,0,21,1
2907,86,21,331,-84,5423,232,216,112,1184,0,28,2
2157,263,21,462,131,1291,125,246,216,1374,3,9,6
2784,158,16,266,12,4714,235,217,138,1263,0,28,2
3092,100,19,380,5,625,252,237,141,710,0,28,2
3633,18,4,485,66,3247,225,251,135,1236,0,18,7
2512,80,32,116,-117,1779,202,210,129,2209,3,9,6
2537,279,12,33,38,2084,146,231,220,668,2,12,2
2750,41,28,367,-121,1016,228,216,127,2241,3,9,6
3331,247,17,71,4,2986,200,256,197,490,2,0,4
3405,96,13,30,119,5494,265,240,130,1720,0,15,1
2855,42,6,365,56,2411,225,250,114,2290,2,39,7
3416,187,19,291,133,5433,264,240,105,1841,0,15,1
2867,189,24,231,178,3377,263,232,151,-55,0,0,5
2944,236,-2,379,149,3079,231,259,153,1736,2,23,1
3051,142,8,-53,-10,3821,234,257,236,729,0,37,2
2954,122,12,2,-9,614,218,225,126,2446,2,22,5
2625,312,13,52,25,2022,176,236,177,302,2,31,2
2556,311,15,53,21,555,181,238,163,1621,2,32,2
4010,-14,-1,-28,10,3300,233,251,115,963,0,21,1
3632,83,9,474,28,3208,230,251,127,1198,0,18,7
2183,176,35,94,28,773,257,187,100,-58,0,29,5
2789,200,-3,470,228,1726,224,260,150,1349,2,23,1
2322,5,10,-45,-23,867,241,216,160,1269,3,5,3
2578,264,13,136,39,1359,159,233,167,785,2,31,2
3178,230,-1,600,210,-2,157,252,224,3407,1,37,1
2834,328,4,516,-250,5114,234,253,144,2279,2,37,7
2834,358,23,313,14,1234,217,210,183,2295,2,22,3
3630,86,9,122,51,3258,232,250,132,1466,1,18,7
2894,279,16,307,10,858,175,205,132,2576,2,1,5
2898,92,22,337,36,640,241,233,137,2364,0,22,2
2508,-16,48,-59,10,-353,243,199,123,1077,3,17,2
2698,295,12,379,18,1942,160,234,174,372,2,32,2
3975,-16,-3,207,11,3302,233,250,116,1052,0,21,1
3058,295,19,179,26,1026,199,258,203,703,2,31,4
2728,64,29,212,50,1418,105,216,143,2132,3,9,6
2729,55,33,411,-123,1226,182,209,133,2318,3,9,6
2749,60,30,148,32,1399,231,222,130,2036,3,9,6
3239,97,16,1200,87,487,175,245,129,1845,2,22,1
2565,143,14,252,8,867,152,236,198,398,2,32,2
2129,341,20,148,79,1225,151,174,173,593,3,9,3
3403,67,12,23,133,5437,264,240,100,1765,0,15,1
2522,290,14,214,3,185,126,237,217,774,2,1,2
2715,77,28,114,-25,1584,224,206,141,2239,3,9,6
3006,134,13,374,92,3986,237,238,114,1956,0,28,2
2008,172,24,137,-32,1793,189,224,142,1014,2,30,1
3347,135,10,28,134,5488,265,238,105,1565,0,15,1
2871,165,8,462,24,1602,195,193,189,2222,2,12,2
2679,-17,13,287,19,1969,154,240,176,391,2,32,2
2975,270,15,563,18,1633,197,200,129,2256,2,22,1
2781,29,5,410,-105,1025,231,217,123,1950,3,9,6
2753,194,28,105,146,2578,253,192,51,85,2,3,5
2961,252,15,78,-10,1783,240,234,141,2172,0,21,1
2516,-21,47,-61,50,-317,243,199,134,1142,3,17,2
2824,180,29,168,143,2597,257,186,41,-143,2,29,5
2828,71,6,689,7,255,227,240,153,275,0,28,2
2417,309,49,-58,58,-323,243,203,99,1165,3,17,2
2503,281,14,252,11,854,157,235,165,567,2,31,2
3630,82,9,486,62,3272,233,251,128,1555,0,18,7
3240,114,5,123,51,1287,218,230,151,1154,0,29,2
2566,163,16,297,13,831,199,224,195,891,2,16,2
2871,231,23,430,62,1568,195,209,111,2312,2,12,2
2599,64,13,41,26,904,162,231,195,95,2,30,2
2957,153,15,185,52,649,239,190,150,1750,2,39,1
3325,119,15,1226,67,470,185,243,128,1724,2,22,1
2688,235,18,468,16,590,218,205,121,838,2,3,1
2727,55,24,204,44,1535,228,222,143,2140,3,9,6
3337,168,12,142,11,1566,158,234,138,1017,2,32,2
2670,101,39,84,27,2254,241,202,132,892,2,12,1
2752,142,22,346,1,2167,181,194,103,1676,2,5,5
2086,305,16,257,27,1099,190,241,197,1194,3,2,3
2984,134,22,563,37,800,253,227,131,4947,0,28,2
2622,273,12,149,19,1795,153,233,197,827,2,1,2
2170,29,24,-17,-1,3782,168,208,118,1202,2,11,3
2773,43,27,468,39,1198,147,208,129,2397,3,9,6
2124,340,24,356,69,1058,154,209,203,730,3,2,4
3394,263,17,1023,86,451,169,242,156,1786,2,22,1
2649,300,13,47,47,75,123,234,190,746,2,12,2
2430,66,23,187,34,1696,224,221,141,2365,3,9,6
3355,84,18,1127,84,-59,168,243,161,1926,2,22,1
3255,206,17,306,38,2912,199,256,203,996,2,32,4
3107,109,5,53,-8,5814,232,236,86,3224,2,37,7
2453,379,27,35,263,1169,147,249,180,361,3,19,3
2402,346,25,-19,26,4343,43,201,128,2288,2,11,2
3252,356,27,538,200,-34,177,254,185,3756,1,37,1
2940,89,22,369,27,350,242,231,137,707,0,28,2
3295,317,7,21,133,5382,265,240,109,1652,0,15,1
2289,139,26,163,139,531,253,193,90,232,2,12,5
2696,72,9,569,-102,1080,158,218,136,2281,3,9,6
2127,269,19,210,88,1060,189,254,186,818,3,9,4
2019,90,13,94,41,1854,202,224,133,518,2,11,5
2747,183,27,404,55,3841,239,228,136,773,2,5,5
3361,83,19,916,70,646,181,244,153,2548,2,22,1
2735,250,22,10,17,1460,184,218,130,908,2,21,2
2885,123,7,664,-59,838,241,200,143,2580,0,28,2
3030,119,15,557,52,5115,251,217,144,2399,0,28,2
3634,26,4,485,51,3231,229,250,134,1100,0,18,7
2396,132,13,209,78,1270,155,239,216,775,2,1,2
2737,73,23,24,29,1485,180,193,118,2258,3,9,6
2563,274,13,280,20,2114,194,237,203,1176,2,12,2
2866,126,21,336,17,5377,242,241,131,1283,0,28,2
3110,132,2,-44,-14,1733,220,250,146,2248,0,29,1
2585,5,7,-10,50,3257,171,207,124,2283,2,30,5
2656,203,-3,469,187,2699,225,248,159,1208,2,23,1
2819,182,34,240,145,2545,258,235,83,48,2,10,5
4001,-10,-3,77,13,3299,232,251,126,1139,0,21,1
3043,132,2,35,0,1720,242,219,109,4455,0,29,7
2723,123,6,24,18,1854,187,221,133,2223,2,30,1
2480,-20,49,-62,12,-320,243,200,153,1181,3,17,2
2615,205,35,138,86,2826,242,247,172,932,2,3,5
1989,295,16,580,124,1612,144,225,231,1039,3,9,4
2124,62,22,-42,-114,-357,238,205,126,780,3,11,6
3621,80,6,474,46,3258,232,251,129,2161,0,18,7
2451,262,12,104,69,1749,151,238,214,1006,2,32,2
2849,119,17,118,87,1571,112,192,102,1334,2,30,1
2320,-12,49,-62,7,-321,243,204,126,1097,3,17,2
3224,354,7,229,-7,92,197,247,160,1381,1,31,1
2642,85,11,368,-119,1320,238,208,128,1888,3,9,6
2027,52,25,-58,-102,-356,187,193,97,676,3,11,6
2702,78,31,23,-119,1201,231,218,134,1387,3,9,6
2614,136,6,372,13,3799,254,232,117,2450,0,28,2
2806,236,12,141,56,3841,182,187,84,766,2,22,2
2613,131,12,333,-5,5266,240,214,118,3832,0,28,2
3250,79,11,1074,88,453,171,243,144,1982,2,22,1
2483,32,14,106,-29,2248,236,223,125,4407,0,22,1
3113,121,2,222,33,4504,219,230,148,2000,0,29,7
2704,92,18,579,-13,5350,255,243,132,2359,0,28,2
2472,64,24,424,-116,1437,227,204,206,1927,3,9,6
2231,18,23,283,33,1057,210,221,118,1066,2,11,2
2907,91,11,389,5,3830,183,220,110,2649,2,30,2
2571,95,18,577,8,1649,253,214,116,2741,0,29,2
3331,266,17,911,72,456,191,243,162,1977,2,22,1
2732,295,12,262,56,2095,203,237,173,670,2,32,2
2418,307,49,-59,13,-368,243,200,127,1071,3,17,2
2498,196,8,255,-12,1775,212,235,154,769,1,16,2
2079,61,10,485,0,6566,183,227,135,512,2,22,1
2543,-22,48,-60,55,-348,243,200,133,1130,3,17,2
2708,60,8,427,29,1775,232,214,134,1808,3,9,6
3605,81,9,484,53,3294,231,251,133,1912,0,18,7
3268,73,16,145,78,543,168,243,168,2063,2,22,1
2440,-21,49,-62,11,-348,243,204,143,1086,3,17,2
2889,153,22,62,75,2096,236,215,36,2328,2,22,1
3385,95,9,33,124,5390,265,238,91,1628,0,15,1
2881,101,5,880,46,2718,242,240,139,2012,0,28,2
3326,253,16,235,77,433,185,243,156,1767,2,22,1
2938,156,11,514,42,5562,254,243,127,6825,0,28,2
2638,136,21,422,21,1565,246,225,132,1135,2,30,5
3431,-21,-3,48,12,3296,233,251,113,1080,0,21,1
2077,24,21,-8,-75,104,186,187,139,844,3,11,6
2875,237,9,64,22,1658,233,232,114,2013,2,31,2
2081,253,15,174,63,1591,78,198,200,627,3,9,6
3317,134,21,602,2,1792,218,243,138,972,1,31,1
2631,264,12,573,26,2508,141,233,158,1106,2,1,2
2598,-7,49,-60,9,-337,243,204,137,1140,3,17,2
2553,73,8,414,36,1588,210,213,154,1477,3,9,6
2922,107,15,80,-8,5025,233,234,174,1705,0,31,1
3376,188,12,155,126,298,260,191,78,230,3,3,5
3242,206,-2,722,7,1664,174,174,184,3329,1,37,1
2819,210,18,11,3,970,177,218,119,1969,2,22,3
2796,154,19,375,24,4187,241,239,114,707,0,28,2
2972,32,19,18,-9,1914,227,219,199,584,2,3,5
2458,311,15,51,-9,2321,216,240,184,1654,3,21,1
2694,265,12,356,49,1397,151,231,187,130,2,16,2
2931,107,15,103,73,2893,230,204,193,2330,2,12,2
3415,45,10,31,135,5411,264,238,131,1597,0,15,1
2409,338,28,67,256,1680,147,214,184,399,3,19,3
3281,199,4,566,0,2181,162,248,251,5052,1,39,1
3234,269,22,209,72,587,176,245,174,1865,2,22,1
2129,334,19,156,42,1773,81,248,204,901,3,9,6
3631,76,8,484,12,3182,232,251,124,1679,0,18,7
3357,252,11,151,-15,671,213,255,210,648,2,32,4
3632,77,10,484,46,3274,232,250,123,1547,0,18,7
2328,351,27,27,253,1867,147,168,225,465,3,19,3
2703,262,12,538,8,1857,169,231,216,1332,2,31,2
2865,83,19,319,-2,970,186,201,230,1279,2,12,5
3300,74,14,1089,112,507,170,244,148,1827,2,22,1
2913,115,27,377,0,6075,255,223,142,2617,0,28,2
2111,69,28,310,-110,-265,236,219,83,504,3,11,6
2491,264,12,174,40,1535,151,226,205,622,2,32,2
2723,2,24,84,-14,999,202,211,140,1245,2,1,1
2757,121,28,88,142,3062,252,202,96,-46,0,0,5
2858,203,28,125,103,3581,223,244,177,366,1,38,5
3285,287,11,23,134,5512,264,238,79,1593,0,15,1
2471,84,34,436,-99,1334,237,219,127,1882,3,9,6
2521,-20,49,-58,12,-353,243,202,106,1175,3,17,2
2652,316,13,83,10,732,165,235,220,1187,2,32,2
2824,172,18,30,65,1786,185,201,228,2325,2,22,1
2646,315,12,32,48,448,238,235,178,614,2,1,2
2986,168,10,11,-14,3732,201,199,86,2357,2,22,1
2293,163,24,39,112,782,254,244,78,292,1,21,5
3627,93,7,484,27,3289,230,260,122,1595,0,18,7
2599,131,14,135,-11,1598,195,209,166,692,2,32,2
2622,353,28,53,261,563,147,210,187,358,3,19,3
2769,83,7,319,-45,1716,238,234,140,1811,0,28,2
3355,187,12,66,95,3360,217,233,113,2750,1,10,5
2751,182,31,171,268,459,263,236,95,275,0,29,5
3361,335,8,881,41,2033,155,244,261,5229,1,22,1
2361,-13,15,-61,9,-265,241,199,155,991,3,17,2
3630,92,12,471,36,3283,232,251,122,1603,0,18,7
3367,126,2,43,27,1313,220,211,142,2083,0,29,1
2694,336,12,141,17,1548,141,233,155,627,2,1,2
3630,75,9,483,55,3098,232,251,131,926,0,18,7
2760,74,5,126,-110,1726,213,213,139,1616,3,9,6
2323,1,5,-4,-22,1955,239,225,163,536,3,22,3
3601,77,6,483,46,3266,231,250,121,1410,0,18,7
2784,175,31,173,113,61,258,247,50,75,2,3,5
3019,54,21,112,-17,4073,202,224,130,2396,2,22,5
3238,282,15,569,8,895,187,250,213,3627,1,31,1
2692,48,25,543,-94,1782,184,212,176,1004,3,9,6
3106,118,5,85,9,1057,215,230,123,2386,0,29,2
2940,227,11,84,82,893,180,197,121,763,2,12,1
2658,117,4,357,65,829,240,234,151,954,0,28,2
2850,186,12,222,159,29,255,239,171,-253,0,12,5
2772,20,16,373,9,1919,132,235,171,475,2,11,2
3315,87,13,1200,77,552,168,246,163,2092,2,22,1
2143,49,23,-43,-109,-358,207,216,107,223,3,11,6
3328,241,15,165,8,3098,183,254,203,233,2,32,4
3623,94,7,475,-10,3277,233,251,130,1998,0,18,7
3302,133,2,65,12,1286,220,230,144,2762,0,29,7
2289,241,33,24,40,778,181,178,124,2012,2,22,2
3305,305,8,828,139,-211,128,249,217,767,1,39,1
2675,194,14,441,39,3066,208,212,137,1041,2,11,1
1838,306,16,151,70,1403,120,179,160,824,3,9,6
2478,91,18,592,56,1731,251,239,135,1830,0,28,2
3125,130,2,232,102,1092,218,232,140,1889,0,29,1
2990,176,15,36,12,1405,239,235,21,1099,2,3,2
2921,164,22,1478,11,4934,254,217,114,4008,0,28,2
3203,-2,5,315,76,976,242,229,82,1855,2,37,7
2893,130,24,191,152,574,259,210,110,402,0,29,5
3328,76,20,1089,70,654,183,243,133,1709,2,22,1
2833,162,5,325,21,3144,242,240,141,6462,0,28,2
2495,7,13,143,18,2277,170,233,145,655,2,32,2
2765,181,30,131,31,378,232,185,44,-116,0,3,5
2721,291,30,108,134,3048,263,202,117,-26,0,37,5
2497,60,15,110,-8,1698,208,238,163,1641,0,21,1
2893,270,12,204,16,1278,123,206,166,1100,2,32,2
2689,159,13,120,118,815,262,238,75,678,0,38,5
2443,-20,17,-7,11,-363,243,199,145,938,3,17,2
2940,322,13,97,-10,1829,234,235,149,1983,0,5,1
2689,286,12,349,23,1981,179,228,176,889,2,32,2
2369,-15,49,-60,12,-351,243,201,134,1121,3,17,2
3033,81,8,34,-348,5087,238,245,78,2129,2,37,7
3181,245,2,464,178,3408,225,259,166,1865,2,23,1
3297,78,20,1344,84,464,186,244,138,1798,2,22,1
3364,85,19,71,24,834,176,245,162,1991,2,22,1
2672,60,13,299,39,1512,141,228,185,1902,3,9,6
2946,219,15,380,18,648,184,219,196,394,2,12,2
3062,343,49,50,-9,5148,179,205,153,2394,2,29,2
3958,-11,-3,33,12,3300,234,251,117,787,0,21,1
2449,282,16,65,19,1794,173,232,155,980,2,1,2
2849,173,17,121,-40,740,258,193,66,330,0,12,5
2779,152,16,352,-7,5622,254,219,134,1204,0,28,2
3117,135,2,61,6,1315,232,223,142,2303,0,29,7
2406,161,26,115,141,381,213,247,162,170,0,3,5
2782,193,20,375,7,1741,224,166,125,2722,2,11,1
2830,115,7,320,25,789,203,216,128,2989,0,28,2
3079,133,8,-18,-10,3848,225,256,175,3246,0,37,2
3634,85,8,481,39,3277,231,249,121,1282,0,18,7
2598,294,17,51,11,1396,145,235,140,745,2,32,2
2478,348,28,40,265,1744,115,250,181,390,3,19,3
2334,-16,49,-57,49,-358,243,200,127,1135,3,17,2
3365,76,10,844,90,643,166,244,172,2035,2,22,1
2971,86,16,289,-8,4069,236,221,141,465,0,30,2
2725,297,12,-53,37,1711,158,234,143,1805,2,32,2
3334,107,15,43,134,5499,264,239,109,1523,0,15,1
2087,180,30,83,118,3035,250,181,55,779,0,3,5
2783,269,18,142,34,4917,197,211,129,1814,2,22,1
2899,165,12,578,8,1736,255,233,128,2791,0,28,2
2871,155,7,345,-246,3071,211,229,166,2284,2,31,7
2843,245,13,81,-9,6453,236,235,139,1705,0,21,1
2502,267,13,33,39,1093,154,236,219,1012,2,32,2
2845,186,24,262,124,2842,256,241,51,-83,1,3,5
3633,80,10,485,82,3920,228,284,140,878,0,18,7
3532,117,9,784,83,565,180,245,159,1958,2,22,1
2384,71,20,13,0,2111,183,205,228,942,2,3,2
2445,-20,49,-61,12,-334,243,200,124,1162,3,17,2
3752,99,11,24,97,5517,265,237,137,1978,0,15,1
2870,128,15,132,-75,696,212,165,103,1894,2,25,3
2494,277,13,187,47,416,146,230,214,172,1,30,2
2758,140,36,35,112,3452,249,200,77,273,2,29,5
2480,302,13,199,90,1436,176,237,152,153,2,32,2
2544,256,13,82,38,1367,125,230,223,933,2,1,2
2760,42,28,199,36,1325,121,218,169,1975,3,9,6
2848,126,11,329,27,1188,241,240,114,6060,0,30,2
2455,135,22,79,26,1587,211,200,109,2148,2,12,3
2576,147,19,350,-16,4468,243,221,109,886,0,28,2
3307,314,18,500,-3,108,226,236,179,3176,1,37,1
2606,159,21,305,49,936,239,229,116,1119,0,30,2
2595,291,12,211,5,569,138,236,159,903,2,31,2
2518,54,14,449,-119,1536,232,217,144,2034,0,9,6
2633,72,16,275,13,785,250,216,120,934,0,28,2
1886,274,20,612,85,656,168,205,183,278,3,9,4
2468,-22,49,-57,50,-352,242,200,139,1163,3,17,2
3627,81,10,478,33,3232,233,251,125,1503,0,18,7
2115,311,25,223,96,866,132,250,191,628,3,2,4
3631,73,8,485,47,3248,232,250,128,1122,0,18,7
3047,113,14,95,-21,1642,242,226,129,2398,0,28,2
3270,123,13,1269,82,496,167,244,155,1662,2,22,1
2657,163,18,375,-16,1132,254,230,120,2328,0,28,2
3263,210,11,210,60,746,207,255,202,382,2,0,4
2788,150,32,156,146,467,261,248,45,-181,2,3,5
2542,307,48,-26,58,-361,242,215,148,1154,3,17,2
2683,302,11,76,-10,5790,210,227,131,3616,0,22,1
2434,334,27,146,260,1252,147,174,193,367,3,19,6
2119,32,21,367,-91,-368,180,213,92,276,3,11,6
2488,-20,48,-62,11,-358,243,200,117,1155,3,17,2
2155,326,21,166,64,1175,195,207,199,734,3,2,4
2453,-20,49,-50,13,-367,243,200,131,1104,3,17,2
2684,268,13,47,19,1070,136,234,195,403,2,1,2
2851,146,17,200,156,368,250,189,98,-212,2,3,5
2994,32,11,22,136,5386,264,236,118,1559,0,15,1
3332,77,10,895,87,511,183,242,132,2054,2,22,1
2096,233,22,206,121,1675,199,191,198,444,3,9,4
